Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
7.510077,S,7.510077,0.1940895,0.410221,0.6346085,0.06436918,0,10.95838,1.820714,0.1840634,36.44856,46.76408,3.209557,-37.241765632968,-37.19225,-1.919804,214.809486396787,203.1752,55.06488,71.4667,74.83588,2296.744,411.8158
7.520077,S,7.520077,0.1937679,0.4126628,0.6346368,0.06475169,0,10.95838,1.814642,0.1845308,36.44856,46.76408,3.209557,-37.2234346784823,-37.17397,-1.918344,214.451715916637,202.8035,55.0457,71.44175,74.81441,2298.772,412.3664
7.530077,S,7.530077,0.1934466,0.4151283,0.6346651,0.06513694,0,10.95838,1.808584,0.185,36.44856,46.76408,3.209557,-37.2051342580486,-37.15572,-1.916895,214.094092894393,202.4319,55.02653,71.41674,74.79288,2300.796,412.9167
7.540078,S,7.540078,0.1931254,0.4176117,0.6346935,0.06552593,0,10.95838,1.802539,0.1854738,36.44856,46.76408,3.209557,-37.1868644743098,-37.1375,-1.915459,213.736714569835,202.0605,55.00738,71.39166,74.77129,2302.817,413.4669
7.550078,S,7.550078,0.1928044,0.4201037,0.6347221,0.06591774,0,10.95838,1.796508,0.1859497,36.44856,46.76408,3.209557,-37.1686552355183,-37.11934,-1.914035,213.379577387034,201.6893,54.98824,71.36652,74.74963,2304.833,414.0169
7.560078,S,7.560078,0.1924836,0.4226123,0.6347508,0.06631089,0,10.95838,1.790494,0.1864234,36.44856,46.76408,3.209557,-37.1504757573917,-37.10121,-1.912607,213.022682758311,201.3183,54.96911,71.34132,74.7279,2306.847,414.5667
7.570078,S,7.570078,0.192163,0.4251408,0.6347795,0.06670668,0,10.95838,1.784493,0.1868985,36.44856,46.76408,3.209557,-37.1323266577933,-37.08311,-1.911187,212.666034601449,200.9475,54.95,71.31606,74.7061,2308.856,415.1163
7.580079,S,7.580079,0.1918426,0.4276869,0.6348084,0.06710559,0,10.95838,1.778506,0.1873761,36.44856,46.76408,3.209557,-37.1142280128973,-37.06506,-1.909777,212.309533628461,200.5768,54.9309,71.29072,74.68424,2310.862,415.6657
7.590079,S,7.590079,0.1915224,0.4302525,0.6348373,0.06750727,0,10.95838,1.772534,0.1878555,36.44856,46.76408,3.209557,-37.0961697327787,-37.04705,-1.908375,211.953278269986,200.2063,54.91182,71.26533,74.66232,2312.864,416.2149
7.600079,S,7.600079,0.1912023,0.4328361,0.6348665,0.06791205,0,10.95838,1.766576,0.1883373,36.44856,46.76408,3.209557,-37.0781419847483,-37.02907,-1.906984,211.597266202701,199.836,54.89275,71.23987,74.64031,2314.862,416.7639
7.610079,S,7.610079,0.1908825,0.4354331,0.6348958,0.06831966,0,10.95838,1.760632,0.1888209,36.44856,46.76408,3.209557,-37.0601546009741,-37.01113,-1.905601,211.241500113507,199.4659,54.8737,71.21435,74.61826,2316.857,417.3127
7.62008,S,7.62008,0.1905629,0.4380486,0.6349251,0.06872936,0,10.95838,1.754703,0.1893043,36.44856,46.76408,3.209557,-37.0422173109878,-36.99324,-1.904221,210.885977673901,199.096,54.85466,71.18876,74.59612,2318.848,417.8614
7.63008,S,7.63008,0.1902435,0.4406835,0.6349546,0.069142,0,10.95838,1.748788,0.1897893,36.44856,46.76408,3.209557,-37.0243103981857,-36.97538,-1.902849,210.530603408505,198.7262,54.83563,71.16311,74.57392,2320.835,418.4099
7.64008,S,7.64008,0.1899243,0.4433376,0.6349841,0.06955768,0,10.95838,1.742887,0.1902765,36.44856,46.76408,3.209557,-37.0064339137223,-36.95755,-1.901486,210.175473176871,198.3566,54.81661,71.13739,74.55166,2322.819,418.9581
7.65008,S,7.65008,0.1896053,0.4460073,0.6350139,0.0699764,0,10.95838,1.737,0.1907657,36.44856,46.76408,3.209557,-36.9886078309298,-36.93977,-1.900132,209.820590947017,197.9872,54.79761,71.1116,74.52932,2324.799,419.5062
7.66008,S,7.66008,0.1892864,0.448696,0.6350437,0.07039759,0,10.95838,1.731128,0.1912555,36.44856,46.76408,3.209557,-36.9708219573489,-36.92203,-1.898783,209.465951856042,197.618,54.77862,71.08576,74.50692,2326.775,420.054
7.670081,S,7.670081,0.1889678,0.4514084,0.6350737,0.07082176,0,10.95838,1.725271,0.191747,36.44856,46.76408,3.209557,-36.9530765496195,-36.90433,-1.897444,209.111465552101,197.2489,54.75965,71.05984,74.48444,2328.747,420.6017
7.680081,S,7.680081,0.1886493,0.4541403,0.6351038,0.07124967,0,10.95838,1.719426,0.1922423,36.44856,46.76408,3.209557,-36.9353616719947,-36.88666,-1.896116,208.757222783307,196.88,54.74069,71.03387,74.4619,2330.716,421.1493
7.690081,S,7.690081,0.188331,0.4568874,0.635134,0.07168067,0,10.95838,1.713595,0.1927396,36.44856,46.76408,3.209557,-36.9176873109801,-36.86903,-1.894799,208.40322626773,196.5113,54.72174,71.00783,74.43928,2332.681,421.6966
7.700081,S,7.700081,0.188013,0.4596479,0.6351644,0.07211406,0,10.95838,1.70778,0.1932368,36.44856,46.76408,3.209557,-36.9000530044586,-36.85144,-1.893484,208.049473650923,196.1428,54.7028,70.98172,74.4166,2334.643,422.2437
7.710082,S,7.710082,0.1876951,0.4624251,0.6351948,0.07254955,0,10.95838,1.701978,0.1937334,36.44856,46.76408,3.209557,-36.8824487656072,-36.83388,-1.892171,207.695968933918,195.7745,54.68388,70.95554,74.39384,2336.6,422.7906
7.720082,S,7.720082,0.1873775,0.4652342,0.6352254,0.07298768,0,10.95838,1.696191,0.1942305,36.44856,46.76408,3.209557,-36.8648947219664,-36.81637,-1.890863,207.342615519227,195.4063,54.66497,70.9293,74.37102,2338.554,423.3374
7.730082,S,7.730082,0.18706,0.4680593,0.6352562,0.07343083,0,10.95838,1.690417,0.1947345,36.44856,46.76408,3.209557,-36.8473717715528,-36.79889,-1.889577,206.989510426017,195.0383,54.64608,70.90298,74.34812,2340.505,423.8839
7.740082,S,7.740082,0.1867427,0.4709001,0.635287,0.07387651,0,10.95838,1.684657,0.1952387,36.44856,46.76408,3.209557,-36.8298889776975,-36.78145,-1.888295,206.636651294949,194.6705,54.6272,70.87661,74.32516,2342.452,424.4303
7.750082,S,7.750082,0.1864257,0.4737561,0.635318,0.07432467,0,10.95838,1.678912,0.195743,36.44856,46.76408,3.209557,-36.8124463403451,-36.76405,-1.887017,206.28403703416,194.3029,54.60833,70.85016,74.30212,2344.395,424.9765
7.760083,S,7.760083,0.1861088,0.4766386,0.6353492,0.07477523,0,10.95838,1.67318,0.1962468,36.44856,46.76408,3.209557,-36.7950437569407,-36.74669,-1.885741,205.931574936668,193.9354,54.58947,70.82365,74.27901,2346.334,425.5225
7.770083,S,7.770083,0.1857921,0.4795385,0.6353804,0.07522995,0,10.95838,1.667462,0.1967551,36.44856,46.76408,3.209557,-36.7776719067426,-36.72936,-1.88448,205.579361972672,193.5681,54.57063,70.79707,74.25581,2348.27,426.0683
7.780083,S,7.780083,0.1854756,0.4824625,0.6354119,0.07568743,0,10.95838,1.661758,0.1972641,36.44856,46.76408,3.209557,-36.7603402639186,-36.71207,-1.883224,205.22739577244,193.201,54.5518,70.77042,74.23257,2350.202,426.6139
7.790083,S,7.790083,0.1851593,0.485404,0.6354434,0.07614871,0,10.95838,1.656069,0.1977763,36.44856,46.76408,3.209557,-36.7430492381452,-36.69482,-1.881981,204.875676529507,192.8341,54.53298,70.74371,74.20924,2352.13,427.1593
7.800084,S,7.800084,0.1848432,0.4883746,0.6354752,0.07661274,0,10.95838,1.650394,0.1982889,36.44856,46.76408,3.209557,-36.7257984194238,-36.67761,-1.880743,204.524111623884,192.4673,54.51418,70.71693,74.18583,2354.055,427.7045
7.810084,S,7.810084,0.1845273,0.4913615,0.635507,0.07708136,0,10.95838,1.644731,0.1988065,36.44856,46.76408,3.209557,-36.7085783840009,-36.66043,-1.879521,204.172791520181,192.1007,54.49538,70.69007,74.16235,2355.976,428.2496
7.820084,S,7.820084,0.1842116,0.4943607,0.6355389,0.07755253,0,10.95838,1.639083,0.1993241,36.44856,46.76408,3.209557,-36.6913985040624,-36.64329,-1.878303,203.821721580583,191.7343,54.4766,70.66315,74.1388,2357.893,428.7944
7.830084,S,7.830084,0.183896,0.4973882,0.6355711,0.07802568,0,10.95838,1.633449,0.1998399,36.44856,46.76408,3.209557,-36.6742584724625,-36.62619,-1.877083,203.470804074387,191.368,54.45783,70.63615,74.11517,2359.807,429.3391
7.840085,S,7.840085,0.1835807,0.5004346,0.6356034,0.07850327,0,10.95838,1.627827,0.2003603,36.44856,46.76408,3.209557,-36.6571491723686,-36.60912,-1.875878,203.120135878275,191.0019,54.43907,70.60909,74.09147,2361.717,429.8836
7.850085,S,7.850085,0.1832655,0.5035033,0.6356357,0.07898384,0,10.95838,1.62222,0.2008815,36.44856,46.76408,3.209557,-36.6400801298406,-36.59209,-1.874679,202.769717198179,190.636,54.42033,70.58196,74.06769,2363.623,430.4279
7.860085,S,7.860085,0.1829506,0.506601,0.6356734,0.07946788,0,10.95838,1.61664,0.2014045,36.44856,46.76408,3.209557,-36.6230819705265,-36.57513,-1.873499,202.419452941459,190.2702,54.4016,70.55477,74.04383,2365.525,430.972
7.870085,S,7.870085,0.1826358,0.5097191,0.6357061,0.07995653,0,10.95838,1.611059,0.2019323,36.44856,46.76408,3.209557,-36.6060841207377,-36.55817,-1.872325,202.069437344746,189.9046,54.38288,70.5275,74.0199,2367.424,431.5159
7.880085,S,7.880085,0.1823212,0.5128503,0.635739,0.08044842,0,10.95838,1.605493,0.2024614,36.44856,46.76408,3.209557,-36.5891265279885,-36.54125,-1.871157,201.719669306302,189.5392,54.36417,70.50016,73.9959,2369.32,432.0597
7.890086,S,7.890086,0.1820068,0.5160029,0.6357719,0.08094236,0,10.95838,1.599941,0.2029888,36.44856,46.76408,3.209557,-36.5722088342644,-36.52437,-1.869988,201.370150332649,189.174,54.34547,70.47275,73.97182,2371.212,432.6032
7.900086,S,7.900086,0.1816927,0.519185,0.6358052,0.08143967,0,10.95838,1.594403,0.2035175,36.44856,46.76408,3.209557,-36.5553214617062,-36.50752,-1.868826,201.020785395327,188.8089,54.32678,70.44527,73.94766,2373.1,433.1466
7.910086,S,7.910086,0.1813787,0.5223833,0.6358386,0.08194162,0,10.95838,1.588878,0.2040508,36.44856,46.76408,3.209557,-36.5384748060334,-36.49071,-1.867679,200.671671280034,188.444,54.3081,70.41772,73.92343,2374.984,433.6898
7.920086,S,7.920086,0.1810649,0.525605,0.6358721,0.08244614,0,10.95838,1.583366,0.2045835,36.44856,46.76408,3.209557,-36.521658215613,-36.47393,-1.866534,200.322808200932,188.0793,54.28944,70.3901,73.89912,2376.865,434.2328
7.930087,S,7.930087,0.1807513,0.5288518,0.6359057,0.08295436,0,10.95838,1.577869,0.2051181,36.44856,46.76408,3.209557,-36.5048920731072,-36.4572,-1.865399,199.974101188717,187.7147,54.27079,70.3624,73.87473,2378.742,434.7756
7.940087,S,7.940087,0.1804378,0.5321233,0.6359396,0.08346651,0,10.95838,1.572384,0.2056555,36.44856,46.76408,3.209557,-36.4881463664384,-36.44049,-1.864273,199.625644360926,187.3503,54.25215,70.33464,73.85025,2380.616,435.3182
7.950087,S,7.950087,0.1801246,0.535409,0.6359735,0.08398256,0,10.95838,1.566913,0.2061952,36.44856,46.76408,3.209557,-36.471441069318,-36.42382,-1.863156,199.277436610607,186.9861,54.23352,70.3068,73.82571,2382.486,435.8606
7.960087,S,7.960087,0.1798116,0.5387293,0.6360076,0.08450086,0,10.95838,1.561456,0.2067332,36.44856,46.76408,3.209557,-36.454785708841,-36.4072,-1.862039,198.929385652852,186.622,54.2149,70.27889,73.80108,2384.352,436.4028
7.970088,S,7.970088,0.1794987,0.5420647,0.6360421,0.08502461,0,10.95838,1.556012,0.2072774,36.44856,46.76408,3.209557,-36.4381413076131,-36.39059,-1.860941,198.581584230155,186.2581,54.19629,70.25091,73.77637,2386.215,436.9449
7.980088,S,7.980088,0.1791861,0.5454263,0.6360766,0.08555073,0,10.95838,1.550582,0.2078201,36.44856,46.76408,3.209557,-36.4215567787343,-36.37404,-1.859842,198.234033877232,185.8944,54.17769,70.22285,73.75159,2388.073,437.4868
7.990088,S,7.990088,0.1788737,0.548814,0.6361111,0.08608101,0,10.95838,1.545166,0.2083655,36.44856,46.76408,3.209557,-36.4050028251671,-36.35752,-1.858755,197.88664105487,185.5308,54.1591,70.19473,73.72672,2389.929,438.0284
8.000088,S,8.000088,0.1785613,0.5522209,0.636146,0.08661538,0,10.95838,1.539762,0.2089136,36.44856,46.76408,3.209557,-36.3884792935515,-36.34103,-1.857677,197.539498446833,185.1674,54.14052,70.16653,73.70177,2391.78,438.5699
8.010088,S,8.010088,0.1782493,0.5556538,0.6361811,0.08715278,0,10.95838,1.534371,0.2094615,36.44856,46.76408,3.209557,-36.3719858774759,-36.32457,-1.856602,197.192607597477,184.8042,54.12195,70.13826,73.67674,2393.628,439.1113
8.020088,S,8.020088,0.1779374,0.5591156,0.6362162,0.08769428,0,10.95838,1.528996,0.210012,36.44856,46.76408,3.209557,-36.3555429591561,-36.30816,-1.855538,196.845875029254,184.4411,54.10339,70.10991,73.65163,2395.473,439.6524
8.030088,S,8.030088,0.1776257,0.5625994,0.6362516,0.08824033,0,10.95838,1.523632,0.2105659,36.44856,46.76408,3.209557,-36.3391205264954,-36.29177,-1.854484,196.499397370724,184.0782,54.08485,70.08149,73.62645,2397.314,440.1934
8.040089,S,8.040089,0.1773142,0.5661005,0.6362872,0.08878986,0,10.95838,1.518282,0.2111206,36.44856,46.76408,3.209557,-36.3227384002001,-36.27542,-1.853437,196.153168173454,183.7155,54.06631,70.05299,73.60117,2399.151,440.7341
8.050089,S,8.050089,0.1770029,0.569634,0.636323,0.0893421,0,10.95838,1.512946,0.2116743,36.44856,46.76408,3.209557,-36.3064062610344,-36.25912,-1.852391,195.807100698252,183.3529,54.04779,70.02442,73.57581,2400.984,441.2747
8.060089,S,8.060089,0.1766918,0.573197,0.6363589,0.08989945,0,10.95838,1.507622,0.2122326,36.44856,46.76408,3.209557,-36.2900948112909,-36.24284,-1.851359,195.461286180451,182.9905,54.02928,69.99579,73.55038,2402.814,441.815
8.070089,S,8.070089,0.1763809,0.5767885,0.636395,0.09046143,0,10.95838,1.502313,0.2127942,36.44856,46.76408,3.209557,-36.273824024719,-36.2266,-1.850341,195.115629904608,182.6282,54.01078,69.96707,73.52486,2404.64,442.3552
8.08009,S,8.08009,0.1760701,0.5804037,0.6364313,0.09102798,0,10.95838,1.497015,0.2133588,36.44856,46.76408,3.209557,-36.2575737231449,-36.21038,-1.849333,194.770227077851,182.2661,53.99229,69.93829,73.49924,2406.463,442.8952
8.09009,S,8.09009,0.1757595,0.5840388,0.6364679,0.09159824,0,10.95838,1.491732,0.2139247,36.44856,46.76408,3.209557,-36.2413737143934,-36.19421,-1.848332,194.42507658343,181.9042,53.97381,69.90942,73.47356,2408.282,443.4351
8.10009,S,8.10009,0.1754492,0.5877058,0.6365046,0.09217157,0,10.95838,1.486462,0.2144897,36.44856,46.76408,3.209557,-36.2252037184489,-36.17807,-1.847332,194.080083757792,181.5424,53.95533,69.88048,73.44778,2410.098,443.9747
8.11009,S,8.11009,0.175139,0.5913914,0.6365415,0.09274996,0,10.95838,1.481204,0.215059,36.44856,46.76408,3.209557,-36.2090643472132,-36.16196,-1.846345,193.735347805187,181.1808,53.93687,69.85146,73.42192,2411.909,444.5142
8.12009,S,8.12009,0.174829,0.5951095,0.6365786,0.09333133,0,10.95838,1.475961,0.2156274,36.44856,46.76408,3.209557,-36.1929750136625,-36.1459,-1.84536,193.390771413738,180.8193,53.91842,69.82236,73.39597,2413.718,445.0534
8.130091,S,8.130091,0.1745192,0.5988513,0.636616,0.09391776,0,10.95838,1.470729,0.2161996,36.44856,46.76408,3.209557,-36.176906317624,-36.12986,-1.844388,193.046446997976,180.458,53.89997,69.79319,73.36994,2415.522,445.5925
8.140091,S,8.140091,0.1742096,0.6026269,0.6366535,0.09450798,0,10.95838,1.465511,0.2167727,36.44856,46.76408,3.209557,-36.1608778760926,-36.11386,-1.843422,192.702285395084,180.0968,53.88154,69.76394,73.34381,2417.323,446.1314
8.150091,S,8.150091,0.1739001,0.6064271,0.6366912,0.09510344,0,10.95838,1.460306,0.21735,36.44856,46.76408,3.209557,-36.1448801098164,-36.09789,-1.84247,192.358376271956,179.7358,53.86311,69.73462,73.31761,2419.121,446.6702
8.160091,S,8.160091,0.1735908,0.6102535,0.6367292,0.09570286,0,10.95838,1.455114,0.2179285,36.44856,46.76408,3.209557,-36.1289125599156,-36.08195,-1.841523,192.014725300713,179.375,53.8447,69.70522,73.29132,2420.914,447.2087
8.170092,S,8.170092,0.1732818,0.6141072,0.6367674,0.09630636,0,10.95838,1.449936,0.2185082,36.44856,46.76408,3.209557,-36.1129853662579,-36.06605,-1.840584,191.671232522252,179.0143,53.82629,69.67574,73.26494,2422.704,447.7471
8.180092,S,8.180092,0.1729729,0.6179873,0.6368057,0.09691419,0,10.95838,1.44477,0.2190899,36.44856,46.76408,3.209557,-36.0970984778168,-36.05019,-1.839652,191.32799569462,178.6538,53.80789,69.64619,73.23847,2424.491,448.2852
8.190092,S,8.190092,0.1726642,0.6218938,0.6368443,0.09752617,0,10.95838,1.439618,0.219673,36.44856,46.76408,3.209557,-36.0812419584967,-36.03436,-1.838728,190.985016429337,178.2935,53.78951,69.61656,73.21191,2426.274,448.8232
8.200092,S,8.200092,0.1723558,0.6258303,0.6368831,0.0981424,0,10.95838,1.434479,0.2202574,36.44856,46.76408,3.209557,-36.0654157572781,-36.01856,-1.837811,190.642197536048,177.9333,53.77113,69.58685,73.18528,2428.053,449.3611
8.210093,S,8.210093,0.1720475,0.6297945,0.6369222,0.09876323,0,10.95838,1.429352,0.2208442,36.44856,46.76408,3.209557,-36.0496298611206,-36.0028,-1.836901,190.299635368164,177.5733,53.75276,69.55706,73.15855,2429.829,449.8987
8.220093,S,8.220093,0.1717394,0.6337907,0.6369614,0.09938849,0,10.95838,1.424239,0.2214326,36.44856,46.76408,3.209557,-36.0338744358264,-35.98707,-1.836001,189.957235509277,177.2134,53.7344,69.52719,73.13172,2431.601,450.4361
8.230093,S,8.230093,0.1714315,0.6378129,0.6370009,0.1000187,0,10.95838,1.419138,0.2220241,36.44856,46.76408,3.209557,-36.0181494303775,-35.97137,-1.83511,189.615091536868,176.8537,53.71605,69.49725,73.1048,2433.37,450.9734
8.240093,S,8.240093,0.1711238,0.6418692,0.6370406,0.1006531,0,10.95838,1.414051,0.2226164,36.44856,46.76408,3.209557,-36.0024647807845,-35.95571,-1.834227,189.273111825676,176.4941,53.69771,69.46722,73.0778,2435.135,451.5105
8.250093,S,8.250093,0.1708162,0.6459513,0.6370807,0.1012929,0,10.95838,1.408976,0.2232125,36.44856,46.76408,3.209557,-35.986810652827,-35.94008,-1.833355,188.93138716007,176.1347,53.67937,69.43713,73.05071,2436.896,452.0474
8.260094,S,8.260094,0.1705089,0.6500595,0.6371208,0.1019367,0,10.95838,1.403914,0.2238094,36.44856,46.76408,3.209557,-35.9711866898434,-35.92448,-1.832487,188.589921928425,175.7755,53.66105,69.40694,73.02353,2438.654,452.5841
8.270094,S,8.270094,0.1702017,0.6541994,0.6371613,0.1025847,0,10.95838,1.398867,0.2244068,36.44856,46.76408,3.209557,-35.9556030316594,-35.90892,-1.831626,188.248619056915,175.4164,53.64273,69.37668,72.99625,2440.408,453.1206
8.280094,S,8.280094,0.1698948,0.6583694,0.6372019,0.1032376,0,10.95838,1.393831,0.2250068,36.44856,46.76408,3.209557,-35.9400497421696,-35.89339,-1.830773,187.907573403743,175.0575,53.62442,69.34634,72.96889,2442.158,453.657
8.290094,S,8.290094,0.169588,0.6625742,0.6372428,0.1038952,0,10.95838,1.388808,0.2256087,36.44856,46.76408,3.209557,-35.9245368592977,-35.8779,-1.829929,187.566693470747,174.6987,53.60612,69.31592,72.94142,2443.905,454.1931
8.300095,S,8.300095,0.1692814,0.6668032,0.637284,0.1045584,0,10.95838,1.383798,0.2262141,36.44856,46.76408,3.209557,-35.9090445617857,-35.86243,-1.829097,187.226071311507,174.3401,53.58783,69.28541,72.91386,2445.649,454.7291
8.310095,S,8.310095,0.1689751,0.6710699,0.6373255,0.1052254,0,10.95838,1.378801,0.2268192,36.44856,46.76408,3.209557,-35.8935923652095,-35.847,-1.828268,186.885615479627,173.9816,53.56955,69.25483,72.88622,2447.388,455.2649
8.320095,S,8.320095,0.1686688,0.6753578,0.6373672,0.1058983,0,10.95838,1.373815,0.2274286,36.44856,46.76408,3.209557,-35.8781707918938,-35.8316,-1.827452,186.545415193607,173.6233,53.55127,69.22416,72.85847,2449.125,455.8005
8.330095,S,8.330095,0.1683628,0.6796843,0.637409,0.1065746,0,10.95838,1.368844,0.2280366,36.44856,46.76408,3.209557,-35.862789115751,-35.81624,-1.826635,186.20538184076,173.2651,53.533,69.19341,72.83064,2450.857,456.3359
8.340096,S,8.340096,0.1680569,0.684037,0.6374512,0.1072569,0,10.95838,1.363884,0.2286491,36.44856,46.76408,3.209557,-35.8474381647,-35.80091,-1.825833,185.865607384341,172.9071,53.51474,69.16257,72.8027,2452.586,456.8712
8.350096,S,8.350096,0.1677513,0.6884175,0.6374937,0.1079434,0,10.95838,1.358938,0.2292619,36.44856,46.76408,3.209557,-35.8321174293872,-35.78561,-1.825036,185.526093488353,172.5493,53.49649,69.13166,72.77468,2454.312,457.4062
8.360096,S,8.360096,0.1674459,0.6928353,0.6375364,0.1086342,0,10.95838,1.354005,0.229875,36.44856,46.76408,3.209557,-35.8168367949637,-35.77035,-1.824242,185.186746036769,172.1916,53.47825,69.10067,72.74656,2456.034,457.9411
8.370096,S,8.370096,0.1671406,0.6972797,0.6375794,0.109331,0,10.95838,1.349085,0.2304922,36.44856,46.76408,3.209557,-35.8015867837296,-35.75512,-1.823461,184.847656917333,171.8341,53.46001,69.06959,72.71835,2457.752,458.4758
8.380096,S,8.380096,0.1668356,0.7017643,0.6376227,0.1100319,0,10.95838,1.344177,0.2311092,36.44856,46.76408,3.209557,-35.7863668863562,-35.73992,-1.822683,184.508734861948,171.4767,53.44178,69.03843,72.69003,2459.467,459.0103
8.390097,S,8.390097,0.1665307,0.7062892,0.6376662,0.1107391,0,10.95838,1.339281,0.2317306,36.44856,46.76408,3.209557,-35.7711777140326,-35.72475,-1.82192,184.169981618914,171.1194,53.42356,69.00719,72.66161,2461.178,459.5447
8.400097,S,8.400097,0.166226,0.7108433,0.6377101,0.1114527,0,10.95838,1.334399,0.2323565,36.44856,46.76408,3.209557,-35.7560192667708,-35.70961,-1.821172,183.831489012998,170.7623,53.40535,68.97587,72.6331,2462.886,460.0788
8.410097,S,8.410097,0.1659214,0.7154386,0.6377543,0.1121709,0,10.95838,1.329528,0.2329831,36.44856,46.76408,3.209557,-35.7408909843219,-35.6945,-1.820428,183.493165864136,170.4053,53.38715,68.94447,72.60448,2464.59,460.6128
8.420097,S,8.420097,0.1656171,0.720057,0.6377987,0.1128956,0,10.95838,1.32467,0.2336143,36.44856,46.76408,3.209557,-35.7257934779117,-35.67942,-1.8197,183.155101115924,170.0485,53.36895,68.91297,72.57578,2466.29,461.1466
8.430098,S,8.430098,0.1653129,0.7247159,0.6378434,0.1136239,0,10.95838,1.319825,0.2342438,36.44856,46.76408,3.209557,-35.7107358177523,-35.66438,-1.81897,182.817206468378,169.6918,53.35076,68.88139,72.54696,2467.987,461.6802
8.440098,S,8.440098,0.165009,0.7294079,0.6378885,0.1143587,0,10.95838,1.314992,0.2348777,36.44856,46.76408,3.209557,-35.6957088318108,-35.64937,-1.818254,182.479573651839,169.3353,53.33258,68.84973,72.51804,2469.681,462.2136
8.450098,S,8.450098,0.1647052,0.7341207,0.6379339,0.1150986,0,10.95838,1.310172,0.2355133,36.44856,46.76408,3.209557,-35.6807121635643,-35.63439,-1.817545,182.142200098052,168.979,53.3144,68.81799,72.48904,2471.37,462.7468
8.460098,S,8.460098,0.1644017,0.7388795,0.6379794,0.1158418,0,10.95838,1.305365,0.2361463,36.44856,46.76408,3.209557,-35.665755290648,-35.61945,-1.816833,181.804997603477,168.6228,53.29623,68.78616,72.45993,2473.057,463.2799
8.470098,S,8.470098,0.1640983,0.743671,0.6380253,0.1165923,0,10.95838,1.30057,0.2367851,36.44856,46.76408,3.209557,-35.6508192578508,-35.60453,-1.816138,181.468057826334,168.2668,53.27807,68.75425,72.43073,2474.739,463.8127
8.480099,S,8.480099,0.1637951,0.7484987,0.6380716,0.1173479,0,10.95838,1.29579,0.2374253,36.44856,46.76408,3.209557,-35.6359235807899,-35.58965,-1.815451,181.131286919342,167.9109,53.25991,68.72225,72.40141,2476.418,464.3454
8.490099,S,8.490099,0.1634921,0.7533603,0.6381182,0.1181092,0,10.95838,1.29102,0.2380677,36.44856,46.76408,3.209557,-35.621058272488,-35.5748,-1.814772,180.79477934439,167.5552,53.24176,68.69017,72.37201,2478.094,464.8779
8.500099,S,8.500099,0.1631894,0.7582633,0.6381651,0.1188759,0,10.95838,1.286263,0.2387114,36.44856,46.76408,3.209557,-35.6062332181024,-35.55999,-1.814099,180.45844417216,167.1996,53.22362,68.658,72.34249,2479.766,465.4102
8.510099,S,8.510099,0.1628867,0.7632053,0.6382123,0.119649,0,10.95838,1.281519,0.2393588,36.44856,46.76408,3.209557,-35.5914288002986,-35.5452,-1.813439,180.1222803352,166.8441,53.20549,68.62574,72.31286,2481.434,465.9424
8.5201,S,8.5201,0.1625843,0.7681807,0.6382598,0.1204284,0,10.95838,1.276785,0.2400092,36.44856,46.76408,3.209557,-35.5766548533181,-35.53044,-1.812789,179.786377923172,166.4888,53.18736,68.5934,72.28313,2483.099,466.4743
8.5301,S,8.5301,0.162282,0.7731974,0.6383078,0.1212129,0,10.95838,1.272066,0.2406606,36.44856,46.76408,3.209557,-35.5619112243622,-35.51571,-1.812146,179.450648963458,166.1336,53.16924,68.56097,72.2533,2484.76,467.0061
8.5401,S,8.5401,0.1619799,0.7782434,0.6383561,0.122004,0,10.95838,1.267359,0.2413156,36.44856,46.76408,3.209557,-35.5471981173242,-35.50101,-1.811514,179.115182053934,165.7786,53.15112,68.52845,72.22337,2486.418,467.5377
8.5501,S,8.5501,0.1616781,0.7833303,0.6384046,0.1227997,0,10.95838,1.262663,0.24197,36.44856,46.76408,3.209557,-35.5325250096611,-35.48635,-1.810883,178.779889289301,165.4237,53.13301,68.49584,72.19332,2488.073,468.0692
8.560101,S,8.560101,0.1613764,0.7884567,0.6384536,0.1236018,0,10.95838,1.257981,0.2426277,36.44856,46.76408,3.209557,-35.5178824750026,-35.47172,-1.810264,178.444862106189,165.069,53.11491,68.46315,72.16318,2489.723,468.6004
8.570101,S,8.570101,0.1610749,0.7936235,0.6385029,0.1244103,0,10.95838,1.253311,0.243288,36.44856,46.76408,3.209557,-35.5032704115188,-35.45712,-1.809655,178.110005424239,164.7144,53.09681,68.43037,72.13292,2491.37,469.1315
8.580101,S,8.580101,0.1607735,0.7988235,0.6385525,0.125225,0,10.95838,1.248653,0.2439511,36.44856,46.76408,3.209557,-35.4886787813329,-35.44254,-1.809055,177.775416423494,164.36,53.07872,68.39751,72.10256,2493.014,469.6624
8.590101,S,8.590101,0.1604725,0.804065,0.6386025,0.126045,0,10.95838,1.244008,0.2446146,36.44856,46.76408,3.209557,-35.4741373416141,-35.42801,-1.80846,177.440998619727,164.0057,53.06063,68.36456,72.0721,2494.654,470.1931
