Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.309997,S,3.309997,0.349829,0.03926494,0.6307149,0.006189172,0,10.95838,6.12202,0.05992175,36.44856,46.76408,3.209557,-50.013637015044,-49.93825,-2.745009,388.967949334083,383.8577,55.50871,80.7415,81.77164,1091.412,139.0881
3.319997,S,3.319997,0.349387,0.03932464,0.6307062,0.006200342,0,10.95838,6.105696,0.05987062,36.44856,46.76408,3.209557,-49.9657156170277,-49.89053,-2.740028,388.471181132073,383.3588,55.48131,80.73367,81.76509,1095.246,139.643
3.329997,S,3.329997,0.3489454,0.03936469,0.6306974,0.006209776,0,10.95838,6.089416,0.05980261,36.44856,46.76408,3.209557,-49.9179120130737,-49.84293,-2.735008,387.974921152659,382.8604,55.45396,80.72578,81.75852,1099.074,140.1977
3.339997,S,3.339997,0.3485043,0.03939397,0.6306889,0.006216106,0,10.95838,6.073177,0.05970471,36.44856,46.76408,3.209557,-49.8702542491794,-49.79548,-2.729914,387.479170027336,382.3625,55.42666,80.71789,81.75195,1102.898,140.7521
3.349997,S,3.349997,0.3480636,0.03941379,0.6306804,0.006220735,0,10.95838,6.056979,0.05959054,36.44856,46.76408,3.209557,-49.8227143516893,-49.74815,-2.724782,386.983829712465,381.865,55.39941,80.70995,81.74535,1106.717,141.3062
3.359997,S,3.359997,0.3476233,0.0394294,0.630672,0.006223872,0,10.95838,6.040819,0.05946228,36.44856,46.76408,3.209557,-49.7752827798025,-49.70093,-2.71962,386.48899952553,381.368,55.37222,80.702,81.73875,1110.53,141.8601
3.369997,S,3.369997,0.3471835,0.03943322,0.6306636,0.006226341,0,10.95838,6.024698,0.05932787,36.44856,46.76408,3.209557,-49.7279806013707,-49.65384,-2.714448,385.994677007148,380.8715,55.34507,80.69402,81.73212,1114.339,142.4137
3.379997,S,3.379997,0.346744,0.03943565,0.6306555,0.00622695,0,10.95838,6.008618,0.05917601,36.44856,46.76408,3.209557,-49.6807862132162,-49.60686,-2.709236,385.500766598904,380.3754,55.31798,80.68603,81.72549,1118.143,142.967
3.389997,S,3.389997,0.3463049,0.03943302,0.6306474,0.00622734,0,10.95838,5.992577,0.05902244,36.44856,46.76408,3.209557,-49.6337221538851,-49.56001,-2.704031,385.007364513869,379.8798,55.29094,80.67801,81.71883,1121.942,143.52
3.399997,S,3.399997,0.3458663,0.03943478,0.6306393,0.00622693,0,10.95838,5.976575,0.05886165,36.44856,46.76408,3.209557,-49.5867674193378,-49.51327,-2.698814,384.514373342005,379.3846,55.26395,80.66998,81.71217,1125.735,144.0728
3.409997,S,3.409997,0.345428,0.03942989,0.6306313,0.006227214,0,10.95838,5.960613,0.05870786,36.44856,46.76408,3.209557,-49.5399343360978,-49.46665,-2.693628,384.02198981286,378.89,55.23701,80.66193,81.70549,1129.524,144.6253
3.419997,S,3.419997,0.3449902,0.03942965,0.6306235,0.006226446,0,10.95838,5.944695,0.05854451,36.44856,46.76408,3.209557,-49.4932203476393,-49.42015,-2.688426,383.530016612362,378.3958,55.21012,80.65386,81.6988,1133.308,145.1775
3.429997,S,3.429997,0.3445528,0.03943981,0.6306158,0.006226413,0,10.95838,5.928813,0.05838846,36.44856,46.76408,3.209557,-49.4466179689381,-49.37376,-2.683254,383.038553667159,377.9021,55.18329,80.64578,81.69208,1137.087,145.7295
3.439997,S,3.439997,0.3441158,0.03945453,0.6306081,0.006228023,0,10.95838,5.912969,0.05824814,36.44856,46.76408,3.209557,-49.4001287145084,-49.32748,-2.67814,382.547501716094,377.4088,55.15651,80.6377,81.68536,1140.861,146.2812
3.449997,S,3.449997,0.3436792,0.03947935,0.6306005,0.006230353,0,10.95838,5.897162,0.05811481,36.44856,46.76408,3.209557,-49.353741020545,-49.2813,-2.673055,382.056958813979,376.916,55.12978,80.62961,81.67861,1144.631,146.8326
3.459997,S,3.459997,0.343243,0.03950749,0.6305931,0.006234278,0,10.95838,5.881397,0.0579966,36.44856,46.76408,3.209557,-49.3074762612956,-49.23524,-2.668025,381.566826324342,376.4236,55.1031,80.6215,81.67186,1148.395,147.3838
3.469997,S,3.469997,0.3428072,0.0395458,0.6305857,0.006238727,0,10.95838,5.865671,0.05788344,36.44856,46.76408,3.209557,-49.2613227684607,-49.18929,-2.663019,381.07720291955,375.9317,55.07647,80.61338,81.66508,1152.154,147.9347
3.479997,S,3.479997,0.3423718,0.03959283,0.6305784,0.006244782,0,10.95838,5.849982,0.05778527,36.44856,46.76408,3.209557,-49.2152721204908,-49.14344,-2.658066,380.588088615286,375.4403,55.04989,80.60526,81.6583,1155.909,148.4853
3.489997,S,3.489997,0.3419368,0.039659,0.6305712,0.006252212,0,10.95838,5.834333,0.05769987,36.44856,46.76408,3.209557,-49.1693441195698,-49.09771,-2.653163,380.099385408017,374.9493,55.02336,80.59714,81.6515,1159.658,149.0357
3.499997,S,3.499997,0.3415022,0.03973415,0.6305642,0.006262667,0,10.95838,5.818723,0.05764231,36.44856,46.76408,3.209557,-49.1235008664153,-49.05206,-2.648348,379.611190712124,374.4588,54.99688,80.58901,81.64468,1163.403,149.5858
3.509997,S,3.509997,0.3410681,0.03981695,0.6305572,0.006274539,0,10.95838,5.803153,0.05759765,36.44856,46.76408,3.209557,-49.0777902298941,-49.00654,-2.643583,379.123503914863,373.9688,54.97044,80.58088,81.63786,1167.142,150.1356
3.519997,S,3.519997,0.3406343,0.03991922,0.6305503,0.00628762,0,10.95838,5.78762,0.0575638,36.44856,46.76408,3.209557,-49.0321817633713,-48.96112,-2.638859,378.636227645701,373.4792,54.94405,80.57275,81.63101,1170.877,150.6852
3.529997,S,3.529997,0.340201,0.04003264,0.6305435,0.006303773,0,10.95838,5.772124,0.05755772,36.44856,46.76408,3.209557,-48.9866681115865,-48.91579,-2.634225,378.149361927583,372.99,54.91771,80.5646,81.62415,1174.607,151.2345
3.539997,S,3.539997,0.339768,0.04016064,0.6305368,0.006321688,0,10.95838,5.756664,0.05756727,36.44856,46.76408,3.209557,-48.9412673002133,-48.87057,-2.629645,377.663004159697,372.5013,54.89141,80.55646,81.61729,1178.332,151.7836
3.549997,S,3.549997,0.3393354,0.04029911,0.6305302,0.006341907,0,10.95838,5.741246,0.05759729,36.44856,46.76408,3.209557,-48.8959701966402,-48.82545,-2.625135,377.177155612867,372.0131,54.86516,80.54831,81.61039,1182.052,152.3323
3.559997,S,3.559997,0.3389032,0.04045395,0.6305237,0.006363777,0,10.95838,5.725866,0.05764161,36.44856,46.76408,3.209557,-48.8507959057326,-48.78045,-2.620679,376.691715785689,371.5253,54.83895,80.54016,81.60349,1185.767,152.8809
3.569997,S,3.569997,0.3384715,0.04062086,0.6305172,0.006388234,0,10.95838,5.710522,0.05770859,36.44856,46.76408,3.209557,-48.8057054442196,-48.73553,-2.616295,376.206686586932,371.0379,54.81279,80.53201,81.59657,1189.478,153.4291
3.579997,S,3.579997,0.33804,0.04079643,0.6305109,0.006414595,0,10.95838,5.695213,0.05779193,36.44856,46.76408,3.209557,-48.7607280646967,-48.69072,-2.61197,375.722165402059,370.551,54.78667,80.52385,81.58965,1193.183,153.9771
3.589997,S,3.589997,0.3376091,0.04098847,0.6305047,0.006442324,0,10.95838,5.679945,0.05788666,36.44856,46.76408,3.209557,-48.7158629046612,-48.64602,-2.607688,375.238052991312,370.0645,54.76059,80.51569,81.5827,1196.884,154.5249
3.599997,S,3.599997,0.3371784,0.04119,0.6304986,0.006472654,0,10.95838,5.664712,0.05800373,36.44856,46.76408,3.209557,-48.6710915933836,-48.60141,-2.603479,374.754448623745,369.5785,54.73455,80.50751,81.57574,1200.58,155.0723
3.609997,S,3.609997,0.3367482,0.04140298,0.6304925,0.006504483,0,10.95838,5.649518,0.0581331,36.44856,46.76408,3.209557,-48.6264226123948,-48.5569,-2.599315,374.271254960498,369.0929,54.70856,80.49934,81.56876,1204.271,155.6195
3.619997,S,3.619997,0.3363183,0.04162416,0.6304865,0.00653812,0,10.95838,5.634359,0.05827747,36.44856,46.76408,3.209557,-48.5818664774465,-48.5125,-2.595206,373.788568740235,368.6078,54.68261,80.49116,81.56177,1207.957,156.1665
3.629997,S,3.629997,0.3358889,0.04185571,0.6304807,0.006573051,0,10.95838,5.619241,0.05843209,36.44856,46.76408,3.209557,-48.5374223293182,-48.46821,-2.591136,373.3062919961,368.1231,54.6567,80.48296,81.55476,1211.638,156.7132
3.639997,S,3.639997,0.3354599,0.0420963,0.6304749,0.006609621,0,10.95838,5.604156,0.05859995,36.44856,46.76408,3.209557,-48.4930804990436,-48.42402,-2.587111,372.824522723392,367.6389,54.63083,80.47477,81.54774,1215.314,157.2596
3.649997,S,3.649997,0.3350313,0.04234732,0.6304692,0.006647618,0,10.95838,5.589109,0.05877906,36.44856,46.76408,3.209557,-48.4488309969349,-48.37992,-2.583131,372.343162961304,367.1551,54.605,80.46657,81.54071,1218.986,157.8058
3.659997,S,3.659997,0.334603,0.04260902,0.6304636,0.006687262,0,10.95838,5.5741,0.05897126,36.44856,46.76408,3.209557,-48.4046938972669,-48.33593,-2.579198,371.862212095012,366.6717,54.57921,80.45836,81.53367,1222.653,158.3517
3.669997,S,3.669997,0.3341751,0.04287205,0.6304582,0.006728592,0,10.95838,5.559126,0.05917681,36.44856,46.76408,3.209557,-48.3606591038387,-48.29204,-2.57531,371.381769380629,366.1888,54.55346,80.45013,81.5266,1226.314,158.8974
3.679997,S,3.679997,0.3337476,0.04314544,0.6304527,0.006770132,0,10.95838,5.544188,0.0593826,36.44856,46.76408,3.209557,-48.3167348425362,-48.24826,-2.571434,370.901734323152,365.7063,54.52774,80.4419,81.51953,1229.972,159.4428
3.689997,S,3.689997,0.3333205,0.043422,0.6304474,0.006813308,0,10.95838,5.529288,0.05960114,36.44856,46.76408,3.209557,-48.2729129354881,-48.20458,-2.567604,370.422108211633,365.2242,54.50206,80.43366,81.51244,1233.624,159.9879
3.699997,S,3.699997,0.3328937,0.04370076,0.6304421,0.006856985,0,10.95838,5.514423,0.0598224,36.44856,46.76408,3.209557,-48.2291917842721,-48.161,-2.56379,369.942990296545,364.7426,54.47642,80.4254,81.50534,1237.271,160.5328
3.709997,S,3.709997,0.3324673,0.04398355,0.630437,0.00690101,0,10.95838,5.499595,0.06004502,36.44856,46.76408,3.209557,-48.1855712286419,-48.11752,-2.559989,369.46428136125,364.2614,54.45082,80.41713,81.49822,1240.914,161.0775
3.719997,S,3.719997,0.3320414,0.04426802,0.630432,0.00694567,0,10.95838,5.484802,0.06027148,36.44856,46.76408,3.209557,-48.1420616255865,-48.07415,-2.556208,368.98608001393,363.7807,54.42526,80.40884,81.49108,1244.552,161.6218
3.729997,S,3.729997,0.3316158,0.0445552,0.630427,0.006990596,0,10.95838,5.470047,0.06049855,36.44856,46.76408,3.209557,-48.0986626024643,-48.03089,-2.55244,368.50828704019,363.3004,54.39973,80.40055,81.48394,1248.185,162.166
3.739997,S,3.739997,0.3311906,0.04484732,0.6304221,0.007035951,0,10.95838,5.455327,0.06072761,36.44856,46.76408,3.209557,-48.0553641728176,-47.98773,-2.548685,368.03090309695,362.8205,54.37424,80.39223,81.47678,1251.813,162.7098
3.749997,S,3.749997,0.3307658,0.0451428,0.6304173,0.007082084,0,10.95838,5.440641,0.06096162,36.44856,46.76408,3.209557,-48.01216686613,-47.94467,-2.544953,367.553928203247,362.341,54.34879,80.38391,81.4696,1255.436,163.2534
3.759997,S,3.759997,0.3303412,0.04543386,0.6304126,0.00712875,0,10.95838,5.425991,0.06119851,36.44856,46.76408,3.209557,-47.9690702571125,-47.90171,-2.541236,367.077461598118,361.862,54.32338,80.37556,81.46241,1259.055,163.7968
3.769997,S,3.769997,0.3299172,0.04572116,0.630408,0.007174716,0,10.95838,5.411378,0.06142763,36.44856,46.76408,3.209557,-47.9260829543753,-47.85886,-2.537508,366.601402794154,361.3834,54.298,80.3672,81.4552,1262.669,164.3399
3.779997,S,3.779997,0.3294935,0.04601194,0.6304035,0.007220089,0,10.95838,5.3968,0.06164993,36.44856,46.76408,3.209557,-47.8832049595655,-47.81612,-2.533769,366.125753090904,360.9052,54.27266,80.35882,81.44798,1266.278,164.8828
3.789997,S,3.789997,0.3290702,0.04629918,0.630399,0.007266011,0,10.95838,5.382257,0.06187525,36.44856,46.76408,3.209557,-47.8404277162372,-47.77348,-2.530046,365.650611721604,360.4275,54.24736,80.35041,81.44075,1269.882,165.4254
3.799997,S,3.799997,0.3286472,0.04658315,0.6303946,0.007311374,0,10.95838,5.367748,0.06209408,36.44856,46.76408,3.209557,-47.7977498493137,-47.73094,-2.526313,365.17587948752,359.9502,54.2221,80.342,81.43349,1273.482,165.9677
3.809997,S,3.809997,0.3282247,0.04686349,0.6303903,0.00735622,0,10.95838,5.353276,0.06230687,36.44856,46.76408,3.209557,-47.7551815048423,-47.68851,-2.522573,364.70155512073,359.4733,54.19687,80.33355,81.42624,1277.076,166.5098
3.819997,S,3.819997,0.3278024,0.04714204,0.6303862,0.007400495,0,10.95838,5.33884,0.06251318,36.44856,46.76408,3.209557,-47.7127224201904,-47.64619,-2.518821,364.227640569692,358.9968,54.17168,80.32509,81.41895,1280.666,167.0517
3.829997,S,3.829997,0.3273806,0.04741497,0.6303821,0.007444485,0,10.95838,5.324435,0.06271547,36.44856,46.76408,3.209557,-47.670353047107,-47.60396,-2.515065,363.75423377204,358.5208,54.14653,80.3166,81.41166,1284.251,167.5932
3.839997,S,3.839997,0.3269592,0.04768699,0.6303779,0.00748759,0,10.95838,5.310069,0.06290874,36.44856,46.76408,3.209557,-47.6280927260104,-47.56184,-2.511293,363.281236826105,358.0452,54.12142,80.3081,81.40435,1287.832,168.1346
3.849997,S,3.849997,0.3265381,0.04795592,0.6303741,0.007530549,0,10.95838,5.295736,0.06309921,36.44856,46.76408,3.209557,-47.5859423022634,-47.51983,-2.507521,362.808649107186,357.57,54.09635,80.29958,81.39703,1291.408,168.6757
3.859997,S,3.859997,0.3261174,0.0482226,0.6303702,0.007573021,0,10.95838,5.281436,0.06328406,36.44856,46.76408,3.209557,-47.5438913164878,-47.47792,-2.50374,362.336470634817,357.0952,54.07132,80.29103,81.38969,1294.979,169.2165
3.869997,S,3.869997,0.325697,0.04848731,0.6303664,0.007615137,0,10.95838,5.267172,0.06346446,36.44856,46.76408,3.209557,-47.5019501247712,-47.43612,-2.499957,361.864700781516,356.6208,54.04632,80.28247,81.38233,1298.545,169.7571
3.879997,S,3.879997,0.325277,0.04873833,0.6303627,0.007656942,0,10.95838,5.252942,0.06364078,36.44856,46.76408,3.209557,-47.4600985979239,-47.39441,-2.496169,361.393438113427,356.1469,54.02136,80.27387,81.37496,1302.106,170.2974
3.889997,S,3.889997,0.3248575,0.04898744,0.6303591,0.007696586,0,10.95838,5.238749,0.06379773,36.44856,46.76408,3.209557,-47.4183545544162,-47.35281,-2.492335,360.92258409499,355.6734,53.99643,80.26526,81.36758,1305.663,170.8375
3.899997,S,3.899997,0.3244382,0.04923626,0.6303556,0.007735928,0,10.95838,5.224587,0.06395079,36.44856,46.76408,3.209557,-47.3767201533033,-47.31132,-2.488496,360.45214133942,355.2003,53.97155,80.25663,81.36018,1309.215,171.3774
3.909997,S,3.909997,0.3240194,0.04948102,0.630352,0.007775223,0,10.95838,5.21046,0.06410212,36.44856,46.76408,3.209557,-47.3351759483436,-47.26992,-2.484662,359.98210662475,354.7276,53.9467,80.24798,81.35276,1312.762,171.917
3.919997,S,3.919997,0.3236009,0.04971694,0.6303487,0.007813877,0,10.95838,5.196367,0.06424683,36.44856,46.76408,3.209557,-47.2937410203798,-47.22863,-2.480816,359.512481267258,354.2553,53.92189,80.2393,81.34533,1316.305,172.4563
3.929997,S,3.929997,0.3231827,0.04995232,0.6303454,0.007851135,0,10.95838,5.182306,0.06437876,36.44856,46.76408,3.209557,-47.2524044416493,-47.18744,-2.47694,359.043265937382,353.7834,53.89712,80.23059,81.33788,1319.843,172.9954
3.939997,S,3.939997,0.3227649,0.05018496,0.6303422,0.00788831,0,10.95838,5.168281,0.06450878,36.44856,46.76408,3.209557,-47.21116799715,-47.14635,-2.473068,358.574460005651,353.3119,53.87239,80.22187,81.33041,1323.376,173.5342
3.949997,S,3.949997,0.3223475,0.05041239,0.630339,0.00792505,0,10.95838,5.154287,0.06463405,36.44856,46.76408,3.209557,-47.1700212297703,-47.10535,-2.469191,358.106162021736,352.8409,53.8477,80.21313,81.32294,1326.904,174.0728
3.959997,S,3.959997,0.3219305,0.0506382,0.630336,0.007960967,0,10.95838,5.140331,0.0647514,36.44856,46.76408,3.209557,-47.129003615188,-47.06448,-2.4653,357.63827281828,352.3703,53.82304,80.20436,81.31544,1330.428,174.6112
3.969997,S,3.969997,0.3215138,0.05086401,0.630333,0.007996628,0,10.95838,5.126408,0.06486553,36.44856,46.76408,3.209557,-47.0880658515058,-47.02369,-2.461407,357.170795025269,351.9001,53.79843,80.19558,81.30793,1333.947,175.1493
3.979997,S,3.979997,0.3210975,0.05108723,0.6303301,0.008032292,0,10.95838,5.112518,0.06497851,36.44856,46.76408,3.209557,-47.0472383165101,-46.98301,-2.45752,356.703726707593,351.4303,53.77386,80.18678,81.30041,1337.461,175.6872
3.989997,S,3.989997,0.3206815,0.05130753,0.6303273,0.008067545,0,10.95838,5.098661,0.06508701,36.44856,46.76408,3.209557,-47.0065004634336,-46.94242,-2.453628,356.237066577206,350.9609,53.74932,80.17795,81.29286,1340.971,176.2248
3.999997,S,3.999997,0.3202659,0.05152615,0.6303245,0.008102335,0,10.95838,5.084835,0.06519065,36.44856,46.76408,3.209557,-46.9658521370621,-46.90192,-2.449728,355.770815960179,350.4919,53.72482,80.16911,81.2853,1344.476,176.7621
4.009997,S,4.009997,0.3198507,0.05174459,0.6303219,0.008136862,0,10.95838,5.071045,0.0652911,36.44856,46.76408,3.209557,-46.9253137809236,-46.86153,-2.445829,355.304975532087,350.0233,53.70036,80.16024,81.27773,1347.976,177.2993
4.019997,S,4.019997,0.3194358,0.05196035,0.6303194,0.008171359,0,10.95838,5.057287,0.06539021,36.44856,46.76408,3.209557,-46.884875565559,-46.82124,-2.441934,354.839545315047,349.5551,53.67594,80.15135,81.27013,1351.472,177.8362
4.029997,S,4.029997,0.3190213,0.05217542,0.6303169,0.008205435,0,10.95838,5.043561,0.06548487,36.44856,46.76408,3.209557,-46.8445270884745,-46.78104,-2.438035,354.374524674745,349.0873,53.65156,80.14245,81.26253,1354.962,178.3728
4.039998,S,4.039998,0.3186071,0.05238899,0.6303145,0.0082394,0,10.95838,5.029868,0.06557757,36.44856,46.76408,3.209557,-46.8042785973502,-46.74094,-2.434137,353.909913631622,348.6199,53.62722,80.13352,81.2549,1358.449,178.9092
4.049998,S,4.049998,0.3181932,0.05260171,0.630312,0.008273127,0,10.95838,5.016208,0.06566737,36.44856,46.76408,3.209557,-46.7641300408841,-46.70094,-2.430239,353.445712863873,348.1529,53.60292,80.12457,81.24726,1361.93,179.4453
4.059998,S,4.059998,0.3177797,0.05281216,0.6303099,0.008306722,0,10.95838,5.002581,0.06575507,36.44856,46.76408,3.209557,-46.7240716410709,-46.66103,-2.426345,352.981921735554,347.6863,53.57866,80.11561,81.23959,1365.407,179.9812
4.069998,S,4.069998,0.3173666,0.05302954,0.6303077,0.008339958,0,10.95838,4.988986,0.0658389,36.44856,46.76408,3.209557,-46.6841129695768,-46.62122,-2.422447,352.518540926177,347.2201,53.55444,80.10662,81.23193,1368.879,180.5169
4.079998,S,4.079998,0.3169538,0.05324352,0.6303055,0.00837429,0,10.95838,4.975424,0.06593037,36.44856,46.76408,3.209557,-46.6442457522049,-46.5815,-2.418578,352.0555684797,346.7543,53.53025,80.09762,81.22424,1372.347,181.0523
4.089999,S,4.089999,0.3165414,0.05345622,0.6303036,0.008408082,0,10.95838,4.961895,0.06601655,36.44856,46.76408,3.209557,-46.6044781076154,-46.54188,-2.414702,351.593005733433,346.2889,53.5061,80.0886,81.21652,1375.81,181.5875
4.099999,S,4.099999,0.3161293,0.05367511,0.6303016,0.008441672,0,10.95838,4.948398,0.06610011,36.44856,46.76408,3.209557,-46.5648005167861,-46.50235,-2.410828,351.130853368862,345.8239,53.48199,80.07956,81.2088,1379.268,182.1225
4.109999,S,4.109999,0.3157176,0.05389281,0.6302996,0.008476241,0,10.95838,4.934931,0.06619029,36.44856,46.76408,3.209557,-46.5252142218443,-46.46291,-2.40698,350.669110747309,345.3593,53.45792,80.0705,81.20106,1382.721,182.6572
4.119999,S,4.119999,0.3153063,0.05410998,0.6302979,0.008510621,0,10.95838,4.921499,0.06627799,36.44856,46.76408,3.209557,-46.485737849644,-46.42358,-2.403132,350.207778551588,344.8951,53.43389,80.06143,81.1933,1386.17,183.1916
4.13,S,4.13,0.3148952,0.05433287,0.6302962,0.008544917,0,10.95838,4.908099,0.066364,36.44856,46.76408,3.209557,-46.4463416993677,-46.38433,-2.399289,349.746856141924,344.4313,53.4099,80.05234,81.18552,1389.615,183.7258
4.14,S,4.14,0.3144846,0.05455347,0.6302946,0.008580117,0,10.95838,4.89473,0.06645596,36.44856,46.76408,3.209557,-46.4070468284202,-46.34518,-2.395472,349.286342212994,343.9679,53.38594,80.04323,81.17773,1393.054,184.2598
4.15,S,4.15,0.3140743,0.05478249,0.630293,0.008614955,0,10.95838,4.881395,0.06654406,36.44856,46.76408,3.209557,-46.3678515840027,-46.30613,-2.391649,348.826139635211,343.5048,53.36202,80.0341,81.16992,1396.49,184.7935
4.16,S,4.16,0.3136642,0.05501713,0.6302915,0.008651124,0,10.95838,4.868085,0.06664132,36.44856,46.76408,3.209557,-46.3287181339493,-46.26714,-2.387861,348.366347574254,343.0421,53.33814,80.02496,81.16209,1399.92,185.3271
4.170001,S,4.170001,0.3132546,0.05525234,0.6302902,0.008688179,0,10.95838,4.85481,0.06674433,36.44856,46.76408,3.209557,-46.2896958933757,-46.22826,-2.384098,347.90696605315,342.5798,53.3143,80.0158,81.15425,1403.346,185.8603
4.180001,S,4.180001,0.3128452,0.05549351,0.6302889,0.008725324,0,10.95838,4.841569,0.06684692,36.44856,46.76408,3.209557,-46.25076396037,-46.18947,-2.380342,347.44799442937,342.1179,53.2905,80.00663,81.14639,1406.767,186.3933
4.190001,S,4.190001,0.3124363,0.05573298,0.6302876,0.008763411,0,10.95838,4.828357,0.06695556,36.44856,46.76408,3.209557,-46.2119133252037,-46.15076,-2.376612,346.98943272421,341.6564,53.26674,79.99744,81.13851,1410.183,186.9261
4.200001,S,4.200001,0.3120276,0.05597788,0.6302864,0.008801228,0,10.95838,4.815176,0.06706099,36.44856,46.76408,3.209557,-46.1731624688102,-46.11215,-2.372879,346.531280292169,341.1953,53.24301,79.98823,81.13062,1413.595,187.4587
4.210001,S,4.210001,0.3116194,0.05622913,0.6302854,0.008839902,0,10.95838,4.802031,0.06717181,36.44856,46.76408,3.209557,-46.1345128815205,-46.07364,-2.369172,346.073537152791,340.7346,53.21932,79.97901,81.1227,1417.003,187.991
4.220002,S,4.220002,0.3112115,0.05648083,0.6302844,0.008879581,0,10.95838,4.788914,0.06728901,36.44856,46.76408,3.209557,-46.0959445361975,-46.03521,-2.36549,345.616104871291,340.2742,53.19566,79.96976,81.11477,1420.405,188.5231
4.230002,S,4.230002,0.3108038,0.05673872,0.6302834,0.008919329,0,10.95838,4.775827,0.06740554,36.44856,46.76408,3.209557,-46.0574663919312,-45.99687,-2.361813,345.159082596234,339.8142,53.17204,79.96051,81.10683,1423.804,189.0549
4.240002,S,4.240002,0.3103965,0.05699665,0.6302826,0.008960056,0,10.95838,4.762771,0.06752823,36.44856,46.76408,3.209557,-46.0190694355905,-45.95861,-2.35816,344.702471018563,339.3546,53.14846,79.95124,81.09885,1427.197,189.5865
4.250002,S,4.250002,0.3099896,0.05726175,0.6302817,0.009000788,0,10.95838,4.749746,0.0676497,36.44856,46.76408,3.209557,-45.9807627815133,-45.92044,-2.354514,344.246269491831,338.8954,53.12492,79.94195,81.09087,1430.586,190.1179
4.260003,S,4.260003,0.3095829,0.05753013,0.6302811,0.009042652,0,10.95838,4.736752,0.06777841,36.44856,46.76408,3.209557,-45.9425574398936,-45.88237,-2.350895,343.790476696542,338.4366,53.10141,79.93265,81.08287,1433.97,190.649
4.270003,S,4.270003,0.3091767,0.05779959,0.6302804,0.009085034,0,10.95838,4.72379,0.06790973,36.44856,46.76408,3.209557,-45.9044329233272,-45.84438,-2.347293,343.335094664383,337.9782,53.07794,79.92332,81.07486,1437.35,191.1799
4.280003,S,4.280003,0.3087708,0.05807627,0.6302799,0.009127587,0,10.95838,4.710859,0.068041,36.44856,46.76408,3.209557,-45.8664086423595,-45.80649,-2.343697,342.880022294824,337.5201,53.0545,79.91399,81.06682,1440.725,191.7106
4.290003,S,4.290003,0.3083653,0.05835322,0.6302794,0.009171281,0,10.95838,4.697959,0.06817945,36.44856,46.76408,3.209557,-45.8284658486356,-45.76868,-2.340131,342.425360736746,337.0624,53.0311,79.90462,81.05877,1444.096,192.241
4.300004,S,4.300004,0.30796,0.0586367,0.6302791,0.00921502,0,10.95838,4.685087,0.06831687,36.44856,46.76408,3.209557,-45.7906131487691,-45.73096,-2.336568,341.971109340871,336.6051,53.00774,79.89526,81.0507,1447.462,192.7712
4.310004,S,4.310004,0.307555,0.05891864,0.6302786,0.009259781,0,10.95838,4.672246,0.06846055,36.44856,46.76408,3.209557,-45.7528416779035,-45.69332,-2.33303,341.517266781691,336.1482,52.98441,79.88586,81.04261,1450.824,193.3012
4.320004,S,4.320004,0.3071505,0.05920503,0.6302785,0.009304306,0,10.95838,4.659438,0.0686011,36.44856,46.76408,3.209557,-45.7151701340645,-45.65578,-2.329492,341.063833077462,335.6917,52.96111,79.87646,81.03451,1454.181,193.8309
4.330004,S,4.330004,0.3067463,0.0594955,0.6302783,0.009349538,0,10.95838,4.646661,0.06874547,36.44856,46.76408,3.209557,-45.6775895493356,-45.61833,-2.325974,340.610711849684,335.2355,52.93785,79.86703,81.02638,1457.533,194.3604
4.340004,S,4.340004,0.3063424,0.05979268,0.6302782,0.009395402,0,10.95838,4.63391,0.06889305,36.44856,46.76408,3.209557,-45.6400795919383,-45.58095,-2.322469,340.158000874674,334.7797,52.91463,79.8576,81.01824,1460.881,194.8896
4.350005,S,4.350005,0.3059388,0.06009127,0.6302782,0.009442334,0,10.95838,4.621191,0.06904703,36.44856,46.76408,3.209557,-45.6026709849869,-45.54367,-2.318992,339.70560040621,334.3242,52.89144,79.84814,81.01008,1464.224,195.4187
4.360005,S,4.360005,0.3055355,0.06038892,0.6302782,0.009489493,0,10.95838,4.608502,0.06920125,36.44856,46.76408,3.209557,-45.5653427865464,-45.50647,-2.315524,339.253610238575,333.8691,52.86829,79.83865,81.00191,1467.563,195.9475
4.370005,S,4.370005,0.3051325,0.06069309,0.6302784,0.009536497,0,10.95838,4.59584,0.06935289,36.44856,46.76408,3.209557,-45.5280943868433,-45.46935,-2.312053,338.80202903898,333.4144,52.84517,79.82916,80.99371,1470.897,196.476
4.380005,S,4.380005,0.3047299,0.06099514,0.6302786,0.009584524,0,10.95838,4.583212,0.06951051,36.44856,46.76408,3.209557,-45.4909473341785,-45.43233,-2.30861,338.350856826016,332.9601,52.82208,79.81965,80.9855,1474.226,197.0044
4.390006,S,4.390006,0.3043277,0.06129886,0.6302789,0.009632225,0,10.95838,4.570613,0.06966431,36.44856,46.76408,3.209557,-45.4538799277688,-45.39539,-2.305161,337.900095654951,332.5062,52.79903,79.81011,80.97726,1477.551,197.5325
