Time[s],Pressure altitude [m],GPS altitude [m],GPS Valid,Acceleration x [m/s^2], Acceleration y [m/s^2], Acceleration z [m/s^2], Gyro x [deg/s], Gyro y [deg/s], Gyro z [deg/s]
91.00,701.79,702.77,1,-0.10,-0.16,-10.13,-8.17,20.11,-150.64
91.01,701.67,702.72,1,-0.10,-0.16,-10.17,-8.69,20.53,-151.52
91.02,701.72,702.67,1,-0.09,-0.17,-10.22,-9.14,20.86,-152.17
91.03,701.57,702.63,1,-0.09,-0.17,-10.23,-10.01,21.21,-153.48
91.04,701.33,702.58,1,-0.08,-0.17,-10.25,-10.22,21.28,-153.79
91.05,701.51,702.53,1,-0.08,-0.17,-10.27,-10.20,21.27,-153.77
91.06,701.80,702.49,1,-0.07,-0.18,-10.09,-10.63,21.46,-154.05
91.07,701.59,702.44,1,-0.07,-0.18,-9.83,-12.43,22.22,-155.27
91.08,701.33,702.39,0,-0.07,-0.18,-9.85,-13.32,22.59,-155.82
91.09,701.48,702.35,0,-0.07,-0.18,-9.86,-13.90,22.82,-155.80
91.10,701.74,702.30,0,-0.07,-0.19,-9.83,-14.44,23.00,-155.55
91.11,701.76,702.25,0,-0.06,-0.20,-9.80,-15.34,23.19,-154.77
91.12,700.82,702.21,0,-0.04,-0.20,-9.65,-16.46,23.20,-153.47
91.13,700.37,702.16,0,-0.02,-0.19,-9.52,-17.71,22.85,-151.27
91.14,700.99,702.11,0,-0.02,-0.18,-9.51,-18.04,22.69,-150.60
91.15,701.43,702.06,0,-0.02,-0.18,-9.41,-18.39,22.51,-149.93
91.16,701.09,702.01,0,-0.02,-0.19,-9.28,-20.13,21.59,-146.56
91.17,700.80,701.97,0,-0.01,-0.19,-9.31,-20.66,21.37,-145.38
91.18,700.55,701.92,1,0.00,-0.18,-9.13,-21.87,20.92,-141.80
91.19,700.65,701.87,1,0.01,-0.18,-9.08,-22.75,20.50,-138.40
91.20,700.90,701.82,1,0.02,-0.18,-9.08,-23.53,19.99,-134.61
91.21,700.63,701.77,1,0.02,-0.17,-9.08,-24.14,19.57,-131.57
91.22,700.26,701.73,1,0.02,-0.17,-9.06,-24.74,19.01,-127.46
91.23,700.51,701.68,1,0.02,-0.17,-9.01,-25.21,18.54,-124.13
91.24,700.89,701.63,1,0.02,-0.17,-9.01,-25.26,18.50,-123.80
91.25,701.27,701.58,1,0.03,-0.16,-8.90,-25.64,18.02,-120.72
91.26,701.16,701.53,1,0.03,-0.16,-8.78,-26.36,17.14,-114.99
91.27,700.99,701.49,1,0.04,-0.16,-8.72,-26.80,16.47,-110.81
91.28,700.85,701.44,0,0.04,-0.16,-8.54,-26.94,16.25,-109.66
91.29,701.11,701.39,0,0.05,-0.15,-8.54,-27.31,15.63,-106.29
91.30,701.37,701.34,0,0.06,-0.14,-8.61,-27.49,15.17,-103.69
91.31,701.05,701.29,0,0.07,-0.14,-8.88,-27.67,14.51,-100.58
91.32,700.68,701.25,0,0.07,-0.14,-8.90,-27.76,13.66,-96.73
91.33,700.39,701.19,0,0.07,-0.14,-8.93,-27.79,12.69,-92.45
91.34,700.22,701.14,0,0.07,-0.14,-8.93,-27.79,12.62,-92.13
91.35,700.35,701.09,0,0.07,-0.15,-8.97,-27.74,12.14,-90.33
91.36,701.22,701.04,0,0.08,-0.15,-9.04,-27.53,10.33,-83.61
91.37,701.36,700.99,0,0.08,-0.15,-8.97,-27.46,9.85,-81.83
91.38,701.42,700.94,1,0.09,-0.14,-8.99,-27.32,8.91,-78.36
91.39,701.47,700.89,1,0.09,-0.13,-9.11,-27.17,8.08,-75.55
91.40,701.20,700.84,1,0.10,-0.13,-9.33,-26.94,7.12,-72.39
91.41,700.89,700.79,1,0.12,-0.12,-9.46,-26.69,5.66,-67.43
91.42,700.59,700.74,1,0.12,-0.11,-9.45,-26.24,4.39,-63.72
91.43,700.60,700.68,1,0.12,-0.12,-9.39,-25.83,3.39,-61.31
91.44,700.63,700.63,1,0.12,-0.13,-9.43,-25.60,2.71,-59.46
91.45,700.66,700.58,1,0.11,-0.13,-9.47,-25.40,2.06,-57.56
91.46,700.68,700.53,1,0.11,-0.13,-9.50,-25.23,0.47,-52.37
91.47,700.19,700.48,1,0.11,-0.13,-9.54,-25.00,-0.58,-49.02
91.48,699.51,700.43,0,0.11,-0.12,-9.62,-24.97,-0.68,-48.72
91.49,699.92,700.38,0,0.12,-0.12,-9.83,-24.32,-2.23,-44.40
91.50,700.31,700.33,0,0.12,-0.12,-9.98,-24.17,-2.62,-43.35
91.51,700.21,700.27,0,0.11,-0.12,-10.14,-23.81,-3.55,-40.85
91.52,700.09,700.22,0,0.11,-0.12,-10.41,-23.31,-4.54,-38.37
91.53,699.99,700.16,0,0.11,-0.12,-10.31,-22.82,-5.47,-36.19
91.54,699.90,700.10,0,0.11,-0.11,-10.37,-22.56,-5.99,-35.06
91.55,699.82,700.05,0,0.11,-0.11,-10.44,-22.37,-6.36,-34.33
91.56,699.73,699.99,0,0.11,-0.11,-10.49,-21.87,-7.35,-32.03
91.57,699.48,699.93,0,0.11,-0.10,-10.50,-21.44,-8.45,-29.46
91.58,699.17,699.87,1,0.11,-0.10,-10.50,-21.32,-8.79,-28.92
91.59,699.59,699.81,1,0.12,-0.10,-10.68,-20.92,-9.60,-27.70
91.60,700.02,699.75,1,0.11,-0.11,-10.69,-20.37,-10.47,-26.10
91.61,699.68,699.69,1,0.11,-0.11,-10.75,-19.94,-11.31,-24.47
91.62,698.95,699.63,1,0.11,-0.12,-10.89,-19.81,-11.82,-23.20
91.63,698.87,699.57,1,0.11,-0.11,-10.89,-19.80,-11.90,-23.05
91.64,698.87,699.52,1,0.12,-0.08,-10.82,-19.58,-12.85,-21.39
91.65,698.88,699.46,1,0.12,-0.08,-10.64,-19.39,-13.73,-19.85
91.66,698.83,699.40,1,0.12,-0.08,-10.46,-19.41,-13.70,-19.91
91.67,698.72,699.34,1,0.11,-0.10,-10.70,-18.21,-15.30,-17.79
91.68,698.55,699.28,0,0.11,-0.11,-10.95,-17.57,-16.57,-15.72
91.69,698.24,699.22,0,0.11,-0.10,-10.93,-17.51,-17.09,-14.62
91.70,697.91,699.16,0,0.11,-0.08,-10.85,-17.38,-17.58,-13.81
91.71,698.02,699.10,0,0.11,-0.07,-10.73,-16.88,-18.12,-13.31
91.72,698.35,699.04,0,0.11,-0.07,-10.65,-16.30,-18.55,-12.74
91.73,698.41,698.98,0,0.10,-0.08,-10.54,-16.24,-18.60,-12.62
91.74,698.44,698.91,0,0.10,-0.10,-10.47,-15.79,-19.02,-11.23
91.75,698.10,698.85,0,0.10,-0.11,-10.42,-15.75,-19.29,-9.86
91.76,697.75,698.79,0,0.10,-0.11,-10.42,-15.82,-19.70,-7.31
91.77,697.79,698.73,0,0.09,-0.09,-10.77,-15.68,-19.81,-6.37
91.78,698.09,698.66,1,0.09,-0.09,-10.80,-15.55,-19.84,-6.01
91.79,698.19,698.60,1,0.09,-0.10,-10.77,-15.32,-19.96,-4.77
91.80,697.97,698.54,1,0.09,-0.11,-10.58,-15.26,-20.08,-2.13
91.81,697.87,698.48,1,0.08,-0.10,-10.55,-15.42,-20.16,1.63
91.82,697.82,698.41,1,0.07,-0.10,-10.50,-15.54,-20.16,4.16
91.83,697.67,698.35,1,0.07,-0.10,-10.47,-15.59,-19.96,5.96
91.84,697.51,698.29,1,0.06,-0.10,-10.42,-15.70,-19.70,7.95
91.85,697.37,698.23,1,0.06,-0.10,-10.42,-15.75,-19.61,8.64
91.86,697.64,698.16,1,0.06,-0.10,-10.43,-15.75,-19.61,8.62
91.87,697.33,698.10,1,0.06,-0.11,-10.66,-16.00,-18.66,13.71
91.88,696.68,698.04,0,0.06,-0.11,-10.80,-16.39,-17.83,19.29
91.89,696.80,697.98,0,0.06,-0.10,-10.73,-16.58,-17.32,22.16
91.90,696.98,697.91,0,0.05,-0.10,-10.61,-16.72,-16.76,24.92
91.91,696.87,697.85,0,0.05,-0.10,-10.65,-16.95,-16.07,27.05
91.92,696.66,697.79,0,0.05,-0.09,-10.59,-17.02,-15.44,29.10
91.93,696.74,697.72,0,0.05,-0.08,-10.47,-17.08,-14.81,30.74
91.94,696.83,697.66,0,0.05,-0.07,-10.50,-17.01,-14.14,32.28
91.95,696.77,697.60,0,0.05,-0.07,-10.51,-17.02,-14.15,32.24
91.96,696.70,697.53,0,0.06,-0.07,-10.14,-16.78,-13.42,33.75
91.97,696.66,697.47,0,0.06,-0.09,-10.08,-16.52,-12.22,36.12
91.98,696.66,697.40,1,0.06,-0.09,-10.13,-16.45,-11.71,36.68
91.99,696.52,697.34,1,0.06,-0.08,-10.22,-16.31,-10.84,37.61
92.00,696.37,697.28,1,0.07,-0.08,-10.14,-16.21,-10.50,37.73
92.01,696.32,697.21,1,0.07,-0.08,-9.97,-15.96,-9.73,38.09
92.02,696.38,697.15,1,0.07,-0.06,-9.81,-15.69,-9.05,39.28
92.03,696.39,697.09,1,0.08,-0.06,-9.96,-15.26,-8.47,41.10
92.04,696.40,697.02,1,0.08,-0.06,-10.11,-14.91,-8.12,42.15
92.05,696.55,696.96,1,0.08,-0.06,-10.09,-14.92,-8.13,42.11
92.06,696.69,696.89,1,0.09,-0.07,-9.91,-14.51,-7.72,43.66
92.07,696.50,696.83,1,0.09,-0.08,-9.74,-13.93,-7.09,45.76
92.08,695.91,696.77,0,0.10,-0.07,-9.77,-13.59,-6.83,46.64
92.09,695.67,696.70,0,0.12,-0.06,-9.73,-13.11,-6.65,47.96
92.10,695.67,696.64,0,0.10,-0.05,-9.83,-12.54,-6.66,49.78
92.11,695.53,696.57,0,0.13,-0.04,-10.00,-11.86,-6.74,51.44
92.12,695.41,696.51,0,0.12,-0.06,-10.14,-11.30,-6.88,53.28
92.13,695.80,696.44,0,0.12,-0.09,-10.24,-10.90,-7.05,55.67
92.14,696.14,696.37,0,0.12,-0.09,-10.16,-10.70,-7.14,56.88
92.15,696.19,696.30,0,0.12,-0.09,-10.15,-10.72,-7.13,56.75
92.16,696.19,696.23,0,0.12,-0.09,-10.18,-10.58,-7.33,58.32
92.17,695.96,696.16,0,0.13,-0.09,-10.23,-10.00,-8.13,64.71
92.18,695.75,696.09,1,0.13,-0.10,-10.35,-9.81,-8.35,65.70
92.19,695.66,696.02,1,0.14,-0.09,-10.62,-9.59,-9.24,68.26
92.20,695.57,695.95,1,0.14,-0.09,-10.68,-9.40,-9.44,69.18
92.21,695.48,695.88,1,0.14,-0.09,-10.75,-8.63,-10.35,73.26
92.22,695.43,695.81,1,0.14,-0.09,-10.77,-8.41,-10.87,75.09
92.23,695.62,695.74,1,0.15,-0.08,-10.79,-8.11,-11.28,76.62
92.24,695.76,695.67,1,0.15,-0.08,-10.81,-7.77,-11.90,78.41
92.25,695.62,695.61,1,0.15,-0.08,-10.81,-7.78,-11.88,78.35
92.26,695.48,695.54,1,0.15,-0.08,-10.68,-7.37,-12.69,80.75
92.27,695.40,695.47,1,0.14,-0.10,-10.64,-6.90,-13.80,83.87
92.28,695.40,695.40,0,0.15,-0.09,-10.85,-6.76,-14.35,85.51
92.29,695.57,695.33,0,0.15,-0.10,-10.92,-6.50,-15.22,88.16
92.30,695.74,695.26,0,0.15,-0.10,-10.86,-6.17,-16.13,91.03
92.31,695.47,695.19,0,0.15,-0.12,-10.83,-5.94,-16.82,93.54
92.32,695.20,695.12,0,0.15,-0.14,-10.90,-5.88,-17.46,96.28
92.33,695.35,695.05,0,0.15,-0.14,-11.04,-5.93,-18.05,98.56
92.34,695.64,694.98,0,0.15,-0.14,-11.23,-6.09,-19.04,102.29
92.35,695.40,694.91,0,0.15,-0.14,-11.23,-6.09,-19.02,102.20
92.36,695.12,694.83,0,0.15,-0.13,-11.11,-6.10,-19.52,103.79
92.37,695.04,694.76,0,0.14,-0.14,-10.98,-6.19,-21.39,109.72
92.38,694.97,694.69,1,0.14,-0.15,-11.08,-6.40,-21.95,111.69
92.39,694.99,694.62,1,0.14,-0.16,-11.13,-6.79,-22.47,114.03
92.40,695.04,694.55,1,0.12,-0.17,-11.19,-7.25,-22.78,116.24
92.41,695.31,694.48,1,0.12,-0.18,-11.15,-8.12,-23.24,119.93
92.42,695.62,694.41,1,0.11,-0.18,-11.10,-8.50,-23.33,121.19
92.43,695.77,694.34,1,0.10,-0.18,-11.03,-9.68,-23.60,125.22
92.44,695.78,694.27,1,0.10,-0.18,-11.06,-9.84,-23.56,125.70
92.45,695.30,694.20,1,0.10,-0.19,-11.07,-10.43,-23.45,127.48
92.46,694.82,694.13,1,0.10,-0.19,-11.17,-10.40,-23.46,127.40
92.47,694.94,694.06,1,0.07,-0.21,-11.59,-12.19,-22.90,131.65
92.48,695.34,693.99,0,0.06,-0.23,-11.46,-13.67,-22.26,135.11
92.49,695.33,693.92,0,0.04,-0.23,-11.41,-14.91,-21.22,137.51
92.50,695.16,693.85,0,0.05,-0.22,-11.26,-15.56,-20.61,138.24
92.51,694.91,693.78,0,0.06,-0.21,-11.41,-16.44,-19.61,139.53
92.52,694.67,693.71,0,0.05,-0.21,-11.59,-17.27,-18.53,140.73
92.53,694.66,693.65,0,0.04,-0.22,-11.47,-18.10,-17.28,141.92
92.54,695.21,693.58,0,0.03,-0.23,-11.34,-18.97,-15.82,143.51
92.55,694.54,693.52,0,0.03,-0.23,-11.34,-18.94,-15.88,143.48
92.56,694.26,693.45,0,0.02,-0.23,-11.40,-20.21,-13.33,144.67
92.57,694.93,693.39,0,0.02,-0.23,-11.36,-21.35,-11.06,145.74
92.58,695.57,693.33,1,0.03,-0.23,-11.42,-21.99,-9.27,146.84
92.59,694.68,693.26,1,0.02,-0.23,-11.35,-22.56,-7.62,147.96
92.60,693.67,693.20,1,0.02,-0.23,-11.27,-23.05,-6.21,148.47
92.61,694.18,693.13,1,0.01,-0.24,-11.15,-23.63,-4.17,148.84
92.62,694.82,693.07,1,-0.01,-0.25,-11.06,-24.15,-2.39,149.08
92.63,694.67,693.00,1,-0.01,-0.25,-11.12,-24.62,-0.80,149.27
92.64,694.30,692.94,1,-0.01,-0.24,-11.06,-24.81,-0.12,149.41
92.65,694.15,692.87,1,-0.00,-0.24,-10.96,-24.99,0.60,149.57
92.66,694.00,692.81,1,0.01,-0.22,-10.84,-25.43,4.41,151.38
92.67,693.69,692.74,1,0.01,-0.21,-10.62,-25.63,7.18,152.87
92.68,693.21,692.68,0,0.01,-0.21,-10.62,-25.62,8.05,153.45
92.69,693.47,692.62,0,0.01,-0.21,-10.51,-25.50,9.54,154.13
92.70,693.73,692.55,0,-0.01,-0.22,-10.54,-25.48,11.49,154.94
92.71,693.63,692.49,0,-0.01,-0.22,-10.52,-25.48,13.69,155.85
92.72,693.31,692.42,0,-0.01,-0.22,-10.57,-25.27,16.00,156.95
92.73,693.27,692.35,0,-0.00,-0.22,-10.54,-24.81,18.33,158.73
92.74,693.27,692.29,0,-0.00,-0.22,-10.65,-24.71,18.83,159.11
92.75,693.23,692.22,0,-0.00,-0.22,-10.65,-24.74,18.76,158.99
92.76,693.11,692.15,0,0.01,-0.22,-10.74,-23.95,20.66,162.19
92.77,692.83,692.09,0,0.01,-0.22,-10.59,-22.66,23.77,167.43
92.78,692.65,692.02,1,-0.01,-0.22,-10.50,-22.31,24.64,169.50
92.79,692.70,691.95,1,-0.02,-0.23,-10.38,-21.44,26.37,174.62
92.80,692.79,691.89,1,-0.02,-0.23,-10.50,-20.84,27.36,178.82
92.81,692.97,691.82,1,-0.02,-0.24,-10.52,-20.51,27.85,181.32
92.82,693.14,691.75,1,-0.01,-0.25,-10.47,-19.96,28.73,187.03
92.83,693.03,691.69,1,0.02,-0.23,-10.44,-19.67,29.19,191.45
92.84,692.74,691.62,1,0.02,-0.23,-10.50,-19.11,29.54,197.42
92.85,691.98,691.55,1,0.02,-0.23,-10.50,-19.13,29.52,197.21
92.86,691.44,691.49,1,0.01,-0.24,-10.47,-18.74,29.85,201.21
92.87,691.73,691.42,1,-0.02,-0.26,-10.42,-17.41,30.96,214.82
92.88,691.93,691.35,0,-0.03,-0.26,-10.31,-16.94,31.57,220.88
92.89,691.82,691.29,0,-0.03,-0.26,-10.27,-16.54,32.02,225.04
92.90,691.71,691.22,0,-0.02,-0.26,-10.31,-15.97,32.67,231.44
92.91,691.48,691.15,0,-0.02,-0.28,-10.40,-15.32,33.12,238.97
92.92,691.21,691.09,0,-0.01,-0.28,-10.46,-15.03,33.29,244.38
92.93,691.10,691.02,0,-0.03,-0.29,-10.42,-14.72,33.51,251.47
92.94,691.05,690.95,0,-0.04,-0.28,-10.48,-14.28,33.88,259.04
92.95,690.93,690.89,0,-0.05,-0.28,-10.53,-14.06,34.10,262.25
92.96,690.85,690.82,0,-0.05,-0.28,-10.47,-13.48,34.57,268.52
92.97,690.81,690.76,0,-0.06,-0.28,-10.31,-13.02,34.94,273.26
92.98,690.78,690.69,1,-0.07,-0.29,-10.25,-12.49,35.13,277.29
92.99,691.06,690.63,1,-0.08,-0.29,-10.15,-11.77,35.40,283.13
93.00,691.14,690.56,1,-0.09,-0.29,-10.33,-11.42,35.53,286.08
93.01,690.92,690.50,1,-0.10,-0.29,-10.62,-10.86,35.67,290.05
93.02,690.76,690.43,1,-0.10,-0.29,-10.48,-10.11,35.83,294.87
93.03,690.72,690.37,1,-0.10,-0.29,-10.34,-9.28,35.98,300.25
93.04,690.69,690.30,1,-0.12,-0.28,-10.29,-8.71,35.98,303.40
93.05,690.70,690.24,1,-0.13,-0.28,-10.23,-8.21,35.98,305.49
93.06,690.70,690.17,1,-0.12,-0.28,-10.23,-7.05,36.34,308.90
93.07,690.43,690.11,1,-0.14,-0.27,-10.54,-6.44,36.54,310.69
93.08,690.15,690.04,0,-0.14,-0.27,-10.79,-5.48,36.88,311.82
93.09,690.34,689.98,0,-0.12,-0.29,-10.89,-4.16,37.10,314.05
93.10,690.52,689.91,0,-0.12,-0.29,-10.85,-3.28,37.03,316.04
93.11,690.53,689.84,0,-0.13,-0.28,-10.80,-2.55,36.77,317.53
93.12,690.52,689.78,0,-0.14,-0.27,-10.77,-2.00,36.51,318.78
93.13,690.24,689.72,0,-0.14,-0.26,-10.77,-0.77,36.20,320.98
93.14,689.99,689.66,0,-0.15,-0.26,-10.85,0.06,36.00,321.99
93.15,689.79,689.60,0,-0.15,-0.26,-10.95,0.58,35.90,322.34
93.16,689.62,689.53,0,-0.16,-0.26,-10.96,1.54,35.74,323.02
93.17,690.67,689.47,0,-0.17,-0.25,-10.82,3.19,35.48,324.19
93.18,691.20,689.41,1,-0.16,-0.24,-10.73,4.26,35.35,324.79
93.19,690.43,689.35,1,-0.18,-0.22,-10.80,5.49,35.21,325.96
93.20,689.73,689.29,1,-0.19,-0.20,-10.92,6.94,35.03,327.66
93.21,690.71,689.22,1,-0.19,-0.17,-10.92,8.92,34.82,329.66
93.22,690.86,689.16,1,-0.19,-0.16,-10.96,10.41,34.76,330.74
93.23,689.92,689.10,1,-0.19,-0.15,-11.00,12.10,34.61,331.49
93.24,689.53,689.04,1,-0.19,-0.15,-11.02,14.06,34.19,332.05
93.25,689.79,688.98,1,-0.18,-0.15,-11.04,14.91,33.95,332.37
93.26,690.05,688.92,1,-0.18,-0.15,-11.04,14.88,33.96,332.37
93.27,689.96,688.85,1,-0.18,-0.14,-11.19,17.71,33.06,331.95
93.28,689.55,688.79,0,-0.17,-0.13,-11.14,20.15,31.94,330.98
93.29,689.71,688.73,0,-0.16,-0.12,-11.07,22.01,30.75,329.87
93.30,689.75,688.67,0,-0.16,-0.11,-11.14,23.23,29.85,328.80
93.31,689.60,688.61,0,-0.16,-0.09,-11.11,24.23,29.12,327.63
93.32,689.39,688.55,0,-0.16,-0.06,-11.08,25.63,27.98,325.60
93.33,689.13,688.49,0,-0.14,-0.06,-11.28,29.00,24.95,319.71
93.34,688.87,688.43,0,-0.14,-0.06,-11.31,30.49,23.10,316.26
93.35,688.60,688.37,0,-0.13,-0.06,-11.31,31.14,22.19,314.45
93.36,688.48,688.32,0,-0.12,-0.04,-11.13,32.29,20.18,310.46
93.37,688.54,688.26,0,-0.11,-0.03,-11.07,33.70,17.46,304.95
93.38,688.48,688.20,1,-0.11,-0.03,-11.12,34.22,16.33,302.51
93.39,688.31,688.14,1,-0.11,-0.03,-11.14,35.22,14.18,297.76
93.40,688.28,688.08,1,-0.11,-0.03,-10.94,35.94,11.80,292.61
93.41,688.60,688.02,1,-0.11,-0.03,-10.81,36.37,9.83,288.08
93.42,688.61,687.97,1,-0.11,-0.02,-10.69,36.68,7.99,283.90
93.43,688.34,687.91,1,-0.11,-0.02,-10.69,36.82,7.09,281.88
93.44,688.27,687.85,1,-0.10,-0.01,-10.86,37.14,5.12,276.85
93.45,688.49,687.79,1,-0.09,-0.01,-10.93,37.39,3.62,273.01
93.46,688.71,687.73,1,-0.09,-0.01,-10.92,37.38,3.67,273.13
93.47,689.16,687.68,1,-0.09,-0.02,-10.74,37.48,1.04,267.61
93.48,689.14,687.62,0,-0.09,-0.01,-10.64,37.37,-1.97,261.72
93.49,688.77,687.56,0,-0.10,-0.01,-10.73,37.15,-4.42,257.31
93.50,688.47,687.50,0,-0.09,0.00,-10.77,36.98,-5.90,254.18
93.51,688.58,687.44,0,-0.09,0.01,-10.77,36.87,-7.43,250.47
93.52,688.70,687.38,0,-0.08,0.01,-10.62,36.75,-9.31,245.70
93.53,688.80,687.32,0,-0.08,0.01,-10.54,36.57,-10.81,242.30
93.54,688.61,687.26,0,-0.08,0.00,-10.34,36.23,-12.27,239.40
93.55,688.09,687.20,0,-0.07,-0.00,-10.26,36.05,-12.88,238.28
93.56,687.57,687.14,0,-0.07,0.00,-10.28,36.06,-12.86,238.31
93.57,687.38,687.08,0,-0.09,0.01,-10.43,34.86,-15.78,233.53
93.58,687.51,687.02,1,-0.09,0.01,-10.39,34.25,-17.16,230.57
93.59,687.75,686.96,1,-0.10,0.01,-10.27,33.71,-17.93,228.07
93.60,687.81,686.90,1,-0.11,0.01,-10.21,33.21,-18.39,225.50
93.61,687.72,686.84,1,-0.12,0.00,-10.19,32.72,-18.66,222.37
93.62,687.50,686.78,1,-0.11,-0.01,-10.34,32.08,-18.84,219.50
93.63,687.19,686.72,1,-0.10,-0.01,-10.43,31.41,-18.98,217.36
93.64,686.97,686.66,1,-0.10,-0.00,-10.51,30.84,-19.02,215.25
93.65,687.09,686.60,1,-0.11,0.00,-10.58,30.45,-18.97,213.56
93.66,687.04,686.54,1,-0.11,0.00,-10.58,30.47,-18.98,213.67
93.67,686.86,686.48,1,-0.11,-0.00,-10.58,29.56,-18.39,208.91
93.68,686.72,686.42,0,-0.11,-0.00,-10.58,28.83,-17.92,205.07
93.69,686.61,686.36,0,-0.11,0.00,-10.37,28.24,-17.44,201.80
93.70,686.51,686.30,0,-0.11,0.00,-10.34,27.88,-16.87,198.36
93.71,686.61,686.24,0,-0.10,-0.00,-10.11,27.42,-16.16,195.02
93.72,686.66,686.18,0,-0.09,0.00,-10.12,27.00,-15.49,192.13
93.73,686.36,686.12,0,-0.08,0.01,-10.11,26.57,-14.87,188.79
93.74,686.12,686.06,0,-0.08,0.01,-10.20,26.26,-14.34,185.24
93.75,686.02,686.00,0,-0.08,0.00,-10.27,26.06,-13.98,182.95
93.76,685.92,685.94,0,-0.09,0.00,-10.27,25.82,-13.55,180.48
93.77,685.88,685.88,0,-0.09,0.01,-10.27,25.20,-12.24,174.39
93.78,685.99,685.82,1,-0.08,0.01,-10.20,25.08,-11.84,172.43
93.79,686.49,685.76,1,-0.08,0.00,-10.26,24.83,-11.17,169.61
93.80,686.39,685.70,1,-0.08,0.00,-10.15,24.58,-10.53,167.29
93.81,686.08,685.65,1,-0.07,0.01,-10.12,24.25,-9.64,163.94
93.82,685.91,685.59,1,-0.06,0.01,-10.08,23.98,-8.67,159.80
93.83,686.01,685.53,1,-0.06,0.01,-10.11,23.85,-7.99,156.81
93.84,686.01,685.47,1,-0.05,0.01,-10.10,23.71,-7.47,154.44
93.85,685.84,685.41,1,-0.05,0.01,-10.07,23.56,-6.97,152.10
93.86,685.66,685.35,1,-0.05,0.01,-10.03,23.37,-6.27,148.74
93.87,685.53,685.29,1,-0.04,0.01,-9.84,23.12,-5.31,143.97
93.88,685.49,685.23,0,-0.04,0.00,-9.73,22.83,-4.37,139.13
93.89,685.38,685.18,0,-0.03,-0.00,-9.71,22.74,-4.17,138.09
93.90,685.24,685.12,0,-0.03,0.00,-9.79,22.57,-3.63,135.67
93.91,684.81,685.06,0,-0.03,0.00,-9.85,22.32,-3.19,133.67
93.92,684.79,685.00,0,-0.01,0.00,-9.87,22.17,-2.83,131.28
93.93,684.87,684.94,0,-0.01,-0.00,-9.70,22.01,-2.60,128.96
93.94,684.82,684.88,0,-0.01,-0.01,-9.56,21.78,-2.35,127.07
93.95,684.54,684.82,0,-0.00,-0.01,-9.49,21.58,-2.21,126.04
93.96,684.50,684.76,0,0.00,-0.01,-9.35,21.41,-2.13,125.22
93.97,684.55,684.70,0,0.01,-0.01,-9.44,20.86,-1.94,123.75
93.98,684.28,684.64,1,0.00,-0.02,-9.57,20.66,-1.89,123.42
93.99,683.86,684.58,1,0.01,-0.03,-9.63,19.99,-1.85,123.69
94.00,683.65,684.52,1,0.02,-0.02,-9.67,19.49,-1.86,124.03
94.01,683.66,684.46,1,0.02,-0.02,-9.68,18.95,-1.89,124.32
94.02,683.66,684.40,1,0.02,-0.02,-9.57,18.59,-1.89,124.77
94.03,683.66,684.34,1,0.02,-0.02,-9.53,18.34,-1.92,125.20
94.04,683.67,684.28,1,0.02,-0.03,-9.47,18.07,-1.97,125.67
94.05,683.67,684.22,1,0.03,-0.03,-9.49,17.52,-2.07,126.56
94.06,683.67,684.16,1,0.03,-0.04,-9.50,16.88,-2.21,127.71
94.07,683.58,684.10,1,0.03,-0.03,-9.47,15.88,-2.52,130.16
94.08,683.43,684.04,0,0.03,-0.03,-9.45,15.67,-2.55,130.82
94.09,683.14,683.98,0,0.03,-0.04,-9.46,15.01,-2.64,132.99
94.10,683.04,683.92,0,0.03,-0.04,-9.43,14.38,-2.71,135.04
94.11,683.04,683.86,0,0.04,-0.04,-9.42,13.79,-2.77,136.94
94.12,683.04,683.80,0,0.05,-0.05,-9.51,13.13,-3.00,139.38
94.13,683.04,683.74,0,0.05,-0.05,-9.57,12.85,-3.11,140.42
94.14,683.01,683.68,0,0.04,-0.05,-9.65,12.04,-3.31,143.05
94.15,682.98,683.61,0,0.04,-0.05,-9.60,11.11,-3.45,145.50
94.16,682.96,683.55,0,0.03,-0.05,-9.53,10.57,-3.54,147.08
94.17,682.96,683.49,0,0.03,-0.06,-9.53,9.04,-3.47,151.67
94.18,682.77,683.43,1,0.04,-0.07,-9.62,8.33,-3.40,153.76
94.19,682.51,683.37,1,0.04,-0.08,-9.92,7.10,-3.23,157.12
94.20,682.34,683.31,1,0.04,-0.08,-10.13,5.76,-3.15,160.72
94.21,682.44,683.25,1,0.04,-0.09,-10.24,4.49,-3.15,164.18
94.22,682.51,683.19,1,0.04,-0.09,-10.27,3.19,-3.10,167.42
94.23,682.51,683.13,1,0.03,-0.09,-10.27,2.03,-2.98,170.73
94.24,682.49,683.06,1,0.03,-0.09,-10.27,1.08,-2.81,173.39
94.25,682.47,683.00,1,0.03,-0.09,-10.34,0.06,-2.53,176.14
94.26,682.44,682.94,1,0.03,-0.10,-10.47,-1.25,-2.04,179.71
94.27,682.37,682.88,1,0.03,-0.10,-10.49,-2.02,-1.75,181.83
94.28,682.17,682.82,0,0.03,-0.10,-10.81,-4.03,-1.08,187.26
94.29,682.00,682.76,0,0.04,-0.11,-10.87,-4.76,-0.84,189.34
94.30,681.82,682.70,0,0.04,-0.10,-10.88,-6.06,-0.36,193.65
94.31,681.65,682.63,0,0.04,-0.10,-10.70,-7.80,0.35,199.85
