Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,2,1,29:20.3,0.16,130,75.9,0.9307,1975,0.4,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.3,0.18,150,75.9,0.9307,1975,0.4,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.3,0.2,170,75.9,0.9307,1975,0.4,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.3,0.22,190,75.9,0.9307,1975,0.4,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.3,0.24,210,75.9,0.9307,1974.4,-0.2,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.4,0.26,230,75.9,0.9306,1977.4,2.7,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.4,0.28,0,75.9,0.9306,1977.9,3.3,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.4,0.3,20,75.9,0.9307,1973.3,-1.4,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.4,0.32,40,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.3,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.4,0.34,60,75.9,0.9308,1972.1,-2.6,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.5,0.36,80,75.9,0.9308,1972.1,-2.6,3.937,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.5,0.38,100,75.9,0.9306,1976.2,1.5,3.942,0.01,0.01,0.01,0.01,0,0,0,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.5,0.4,120,75.9,0.9306,1976.2,1.5,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.5,0.42,140,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.5,0.44,160,75.9,0.9307,1973.3,-1.4,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.6,0.46,180,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.6,0.48,200,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.6,0.5,220,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.6,0.52,240,75.9,0.9307,1972.7,-2,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.6,0.54,10,75.9,0.9305,1978.5,3.9,3.939,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.7,0.56,30,75.9,0.9305,1979.1,4.5,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.7,0.58,50,75.9,0.9307,1974.4,-0.2,3.939,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.7,0.6,70,75.9,0.9307,1975,0.4,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.7,0.62,90,75.9,0.9306,1977.9,3.3,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.4,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.7,0.64,110,75.9,0.9306,1977.4,2.7,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.8,0.66,130,75.9,0.9306,1976.2,1.5,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.8,0.68,150,75.9,0.9306,1976.2,1.5,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.8,0.7,170,75.9,0.9306,1976.2,1.5,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.8,0.72,190,75.9,0.9306,1976.2,1.5,3.937,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.8,0.74,210,75.9,0.9306,1977.4,2.7,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.9,0.76,230,75.9,0.9306,1977.4,2.7,3.938,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.9,0.78,0,75.9,0.9307,1973.3,-1.4,3.94,0.01,0.01,0.01,0.01,0,0,1,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.9,0.8,20,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.01,0.01,0.01,0,0,2,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.9,0.82,40,75.9,0.9306,1977.9,3.3,3.939,0.01,0.01,0.01,0.01,0,0,2,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:20.9,0.84,60,75.9,0.9306,1977.4,2.7,3.939,0.01,0.01,0.01,0.01,0,0,2,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.0,0.86,80,75.9,0.9307,1973.3,-1.4,3.937,0.01,0.01,0.01,0.01,0,0,2,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.0,0.88,100,75.9,0.9307,1973.3,-1.4,3.937,0.01,0.01,0.01,0.01,0,0,2,0,0,0,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.0,0.9,120,75.9,0.9306,1977.4,2.7,3.938,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.0,0.92,140,75.9,0.9306,1977.4,2.7,3.939,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.5,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.0,0.94,160,75.9,0.9307,1974.4,-0.2,3.937,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.1,0.96,180,75.9,0.9307,1974.4,-0.2,3.938,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.1,0.98,200,75.9,0.9306,1977.4,2.7,3.938,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.1,1,220,75.9,0.9306,1977.4,2.7,3.939,0.01,0.01,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.1,1.02,240,75.9,0.9306,1977.4,2.7,3.938,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.1,1.04,10,75.9,0.9306,1977.4,2.7,3.938,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.2,1.06,30,75.9,0.9306,1976.2,1.5,3.939,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.2,1.08,50,75.9,0.9306,1975.6,1,3.939,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.2,1.1,70,75.9,0.9306,1975.6,1,3.939,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.2,1.12,90,75.9,0.9306,1976.2,1.5,3.939,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.2,1.14,110,75.9,0.9306,1976.2,1.5,3.942,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.3,1.16,130,75.9,0.9306,1975.6,1,3.939,0.01,0.11,0.01,0.01,0,0,2,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.3,1.18,150,75.9,0.9306,1977.4,2.7,3.939,0.01,0.11,0.01,0.01,0,0,3,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.3,1.2,170,75.9,0.9306,1977.4,2.7,3.938,0.01,0.1,0.01,0.01,0,0,3,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.3,1.22,190,75.9,0.9307,1973.3,-1.4,3.938,0.01,0.1,0.01,0.01,0,0,3,0,0,1,27.6,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2024,2,1,29:21.3,1.24,210,75.9,0.9307,1973.3,-1.4,3.939,0.01,0.1,0.01,0.01,0,0,3,0,0,1,27.7,0,0,0,0,0,301,8a5,8a9,8a9,a9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
